代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率_y,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,市净率,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,买入,卖出
000028,国药一致,19.25,1.8,0.34,19714.0,37708072.23,2.54,0.37,10.25,0.77,19.28,18.8,18.92,18.91,11785265492.0,10122769099.0,0.64,-17.95,-11.58,10.76,19.25,24.699583333333333,-22.06346260901837,True,2026-07-01,10.76,0.64,27.815866797257588,0.2938295788442703,True,2026-07-01,11785265492.0,,,,正常,0.64,3.2,True,2026-06-24,,医药流通,,,
000030,富奥股份,3.96,2.33,0.09,92574.0,36424305.89,3.36,0.55,13.65,1.04,3.99,3.86,3.87,3.87,6810450946.0,6616788037.0,0.82,-21.58,-29.16,10.26,3.96,5.0745000000000005,-21.962754951226728,True,2026-07-01,10.26,0.82,13.952357802625182,0.19445794846864364,True,2026-07-01,6810450946.0,,,,正常,0.82,3.787878787878788,True,2026-06-26,,底盘与发动机系统,,,
000090,天健集团,3.09,2.66,0.08,214808.0,65810603.61,3.99,1.15,-61.91,1.05,3.12,3.0,3.02,3.01,5773805391.0,5773453131.0,0.51,-14.64,-16.49,36.13,3.09,3.6593333333333335,-15.558389506285309,True,2026-07-01,36.13,0.51,96.93579766536965,0.09727626459143969,True,2026-07-01,5773805391.0,,,,正常,0.51,3.2362459546925573,True,2025-07-11,,房地产开发,,,
000157,中联重科,7.0,0.43,0.03,757628.0,527689035.78,3.3,1.07,17.12,0.91,7.07,6.84,6.95,6.97,60539746652.0,49487687200.0,1.04,-21.26,-16.96,13.97,7.0,8.382583333333333,-16.493523277430377,True,2026-07-01,13.97,1.04,31.259115216334465,35.05104521147302,False,2026-07-01,60539746652.0,,,,正常,1.04,7.142857142857142,True,2026-01-09,,工程机械整机,,,
000408,藏格矿业,68.32,-1.44,-1.0,147876.0,1011825788.66,4.02,0.94,17.03,0.94,70.23,67.44,68.8,69.32,107188255993.0,107187128713.0,7.01,-15.32,-17.59,22.91,68.32,81.9625,-16.64480707640691,True,2026-07-01,22.91,7.01,52.20356768100734,93.04390725209669,False,2026-07-01,107188255993.0,,,,正常,7.01,3.6592505854800943,True,2026-04-17,,锂,,,
000419,通程控股,4.66,3.33,0.15,74703.0,34613156.96,5.1,1.37,22.57,1.12,4.71,4.48,4.5,4.51,2533095172.0,2533095172.0,0.74,-21.42,-27.07,17.77,4.66,5.831083333333334,-20.083460763437333,True,2026-07-01,17.77,0.74,43.364122508507535,7.535245503159942,True,2026-07-01,2533095172.0,,,,正常,0.74,3.2188841201716736,True,2025-08-08,,多业态零售,,,
000498,山东路桥,4.84,2.33,0.11,76168.0,36441674.2,3.17,0.53,11.2,1.21,4.84,4.69,4.71,4.73,7513819396.0,7014843250.0,0.46,-17.41,-19.73,3.5,4.84,5.737333333333334,-15.640250987683025,True,2026-07-01,3.5,0.46,2.3832684824902723,0.2918287937743191,True,2026-07-01,7513819396.0,,,,正常,0.46,4.235537190082645,True,2025-12-24,,基建市政工程,,,
000513,丽珠集团,29.65,2.63,0.76,68112.0,199630404.17,4.4,1.2,11.41,1.18,29.72,28.45,28.9,28.89,26326447620.0,16845344892.0,1.99,-11.41,-10.23,13.41,29.65,33.35575,-11.109778673841841,True,2026-07-01,13.41,1.99,10.06319883325231,5.104521147301896,True,2026-07-01,26326447620.0,,,,正常,1.99,4.822934232715009,True,2026-06-16,,化学制剂,,,
000528,柳    工,7.72,2.25,0.17,397601.0,307061225.42,4.24,1.95,6.49,1.22,7.92,7.6,7.85,7.55,15727587679.0,15705735763.0,0.86,-16.54,-33.16,10.09,7.72,10.04475,-23.14393090918142,True,2026-07-01,10.09,0.86,15.687226809130648,19.5726080621661,True,2026-07-01,15727587679.0,,,,正常,0.86,4.20959585492228,True,2026-06-04,,工程机械整机,,,
000544,中原环保,7.12,2.15,0.15,33823.0,23874316.6,3.16,0.35,4.99,1.02,7.14,6.92,6.92,6.97,6939753555.0,6939753555.0,0.76,-13.91,-11.55,6.52,7.12,8.327416666666666,-14.49929449909435,True,2026-07-01,6.52,0.76,0.14727540500736377,3.1418753068237604,True,2026-07-01,6939753555.0,,,,正常,0.76,3.7921348314606744,True,2026-06-18,,水务及水治理,,,
000563,陕国投Ａ,2.86,3.62,0.1,556654.0,157756851.55,4.71,1.09,12.61,1.29,2.88,2.75,2.76,2.76,14625955224.0,14625955224.0,0.79,-15.13,-15.63,10.95,2.86,3.2810833333333336,-12.83366774185356,True,2026-07-01,10.95,0.79,0.3403014098201264,0.48614487117160915,True,2026-07-01,14625955224.0,,,,正常,0.79,3.146853146853147,True,2026-04-28,,信托,,,
000568,泸州老窖,77.98,0.59,0.46,125431.0,974269391.39,2.83,0.85,7.74,0.76,78.6,76.41,77.21,77.52,114778876085.0,114713269483.0,2.22,-26.61,-32.11,11.54,77.98,101.8775,-23.457093077470482,True,2026-07-01,11.54,2.22,0.7770762506070907,0.24283632831471588,True,2026-07-01,114778876085.0,,,,正常,2.22,7.630161579892279,True,2026-01-30,,白酒Ⅲ,,,
000589,贵州轮胎,4.14,1.97,0.08,255992.0,105003724.38,3.2,1.66,8.93,1.16,4.16,4.03,4.06,4.06,6435175031.0,6392618315.0,0.71,-10.39,-18.66,8.77,4.14,4.711083333333333,-12.12212336157642,True,2026-07-01,8.77,0.71,18.746372605919905,0.2951303492375799,True,2026-07-01,6435175031.0,,,,正常,0.71,6.280193236714976,True,2026-06-15,,轮胎轮毂,,,
000612,焦作万方,10.57,-0.19,-0.02,341897.0,359391131.49,4.25,2.87,6.17,0.72,10.69,10.24,10.49,10.59,12601547595.0,12601547595.0,1.72,-9.19,-1.21,8.87,10.57,12.412749999999999,-14.845622444663743,True,2026-07-01,8.87,1.72,1.5060240963855422,76.51960784313725,True,2026-07-01,12601547595.0,,,,正常,1.72,3.074739829706717,True,2026-05-26,,铝,,,
000625,长安汽车,7.19,0.28,0.02,840297.0,602533903.7,1.81,1.02,50.83,0.73,7.23,7.1,7.19,7.17,71273790890.0,59441221285.0,0.92,-28.32,-39.38,23.19,7.19,9.871749999999999,-27.16590270215513,True,2026-07-01,23.19,0.92,58.56749311294765,15.687226809130648,True,2026-07-01,71273790890.0,,,,正常,0.92,4.798331015299027,True,2025-11-28,,综合乘用车,,,
000655,金岭矿业,6.43,1.1,0.07,51917.0,33416443.83,3.77,0.87,27.24,0.88,6.54,6.3,6.35,6.36,3828037679.0,3828037679.0,1.11,-26.68,-31.38,15.06,6.43,8.876000000000001,-27.557458314556115,True,2026-07-01,15.06,1.11,11.378687537627934,18.115590092277806,True,2026-07-01,3828037679.0,,,,正常,1.11,5.225505443234837,True,2026-06-25,,铁矿石,,,
000661,长春高新,70.27,5.51,3.67,147503.0,1011734486.09,8.17,3.69,25.99,1.48,70.73,65.29,66.3,66.6,28665770163.0,28080915693.0,1.29,-20.17,-23.94,-682.67,70.27,85.06866666666669,-17.396142723917173,True,2026-07-01,28.32861634491508,1.29,47.23445912873226,1.0218978102189782,True,2026-07-01,28665770163.0,,,,正常,1.29,3.9277074142592863,True,2026-05-25,,其他生物制品,,,
000708,中信特钢,12.76,1.11,0.14,150040.0,191814692.56,4.91,0.3,10.65,0.97,13.07,12.45,12.55,12.62,64401744093.0,64401456993.0,1.52,-20.75,-19.85,10.63,12.76,15.149083333333332,-15.770481162226535,True,2026-07-01,10.63,1.52,10.33138401559454,26.218323586744642,True,2026-07-01,64401744093.0,,,,正常,1.52,5.061092476489028,True,2026-05-21,,特钢Ⅲ,,,
000718,苏宁环球,1.76,3.53,0.06,311685.0,54292956.9,5.29,1.37,268.46,1.08,1.78,1.69,1.7,1.7,5340960036.0,4016020399.0,0.58,-16.59,-23.14,-228.58,1.76,2.16525,-18.716083593118572,True,2026-07-01,277.43043386279084,0.58,98.28926905132192,3.4516285853184248,True,2026-07-01,5340960036.0,,,,正常,0.58,3.9772727272727266,True,2025-12-11,,房地产开发,,,
000719,中原传媒,10.85,0.74,0.08,53254.0,56955471.2,3.62,0.8,24.97,1.2,10.86,10.47,10.77,10.77,11101760677.0,7238550842.0,0.95,-13.41,-2.25,8.06,10.85,12.986833333333333,-16.453844278179186,True,2026-07-01,8.06,0.95,19.743336623889437,47.82823297137217,True,2026-07-01,11101760677.0,,,,正常,0.95,6.08294930875576,True,2026-07-01,,大众出版,,,
000726,鲁  泰Ａ,5.61,3.31,0.18,56818.0,31544755.29,4.79,0.96,12.24,1.28,5.64,5.38,5.41,5.43,4586318655.0,3306177625.0,0.47,-19.28,-19.51,8.51,5.61,6.810083333333334,-17.62215342445639,True,2026-07-01,8.51,0.47,12.688381137579,0.7778317938745746,True,2026-07-01,4586318655.0,,,,正常,0.47,4.45632798573975,True,2026-06-18,,棉纺,,,
000755,山西高速,4.33,2.12,0.09,45613.0,19666253.24,4.01,0.31,14.12,0.81,4.37,4.2,4.2,4.24,6353453149.0,6353453149.0,1.19,-13.57,-10.17,13.51,4.33,5.1265833333333335,-15.538288983891157,True,2026-07-01,13.51,1.19,24.01987852015461,2.107843137254902,True,2026-07-01,6353453149.0,,,,正常,1.19,4.618937644341801,True,2026-06-24,,高速公路,,,
000786,北新建材,18.2,0.61,0.11,168612.0,305259400.0,3.76,1.0,9.64,0.9,18.35,17.67,18.09,18.09,30980695964.0,30749042724.0,1.16,-28.23,-25.07,10.8,18.2,25.10533333333333,-27.505443730415845,True,2026-07-01,10.8,1.16,7.223035627135188,0.29282576866764276,True,2026-07-01,30980695964.0,,,,正常,1.16,3.7637362637362637,True,2026-06-12,,其他建材,,,
000788,北大医药,5.12,4.92,0.24,211588.0,106133378.0,6.56,3.55,28.26,1.28,5.12,4.8,4.86,4.88,3051455616.0,3051455616.0,2.05,-21.95,-13.8,47.5,5.12,5.9556666666666676,-14.031454637040364,True,2026-07-01,47.5,2.05,23.249027237354085,1.8968871595330739,True,2026-07-01,3051455616.0,,,,正常,2.05,3.8671875,True,2026-03-10,,化学制剂,,,
000789,万年青,3.87,3.48,0.13,67588.0,26024699.63,5.35,0.85,-38.21,1.4,3.93,3.73,3.74,3.74,3086016232.0,3086016232.0,0.49,-25.15,-23.97,-116.37,3.87,5.086749999999999,-23.91998820464932,True,2026-07-01,102.77846174657424,0.49,91.81626187961986,0.24307243558580457,True,2026-07-01,3086016232.0,,,,正常,0.49,7.751937984496124,True,2026-06-12,,水泥制造,,,
000807,云铝股份,21.8,-1.54,-0.34,700190.0,1535714766.9,3.75,2.02,5.25,0.79,22.41,21.58,21.8,22.14,75601471429.0,75600680002.0,2.2,-30.66,-32.84,8.71,21.8,31.107333333333333,-29.9200617217805,True,2026-07-01,8.71,2.2,2.7237354085603114,72.80744732974033,True,2026-07-01,75601471429.0,,,,正常,2.2,3.206422018348624,True,2026-06-10,,铝,,,
000858,五 粮 液,74.52,0.7,0.52,380761.0,2817061597.8,3.11,0.98,8.97,1.0,74.88,72.58,73.87,74.0,289257428533.0,289250377897.0,2.26,-28.61,-29.66,22.96,74.52,96.38308333333333,-22.683527624574506,True,2026-07-01,22.96,2.26,32.58863525983487,0.24283632831471588,True,2026-07-01,289257428533.0,,,,正常,2.26,7.712023617820719,True,2025-12-18,,白酒Ⅲ,,,
000888,峨眉山Ａ,9.08,1.57,0.14,78070.0,70567969.0,3.13,1.48,20.2,1.08,9.14,8.86,8.92,8.94,4784370966.0,4784370966.0,1.76,-30.63,-30.79,21.71,9.08,12.138833333333332,-25.198742328340174,True,2026-07-01,21.71,1.76,26.253687315634217,50.26711996114619,True,2026-07-01,4784370966.0,,,,正常,1.76,3.634361233480176,True,2025-12-26,,自然景区,,,
000895,双汇发展,23.22,3.66,0.82,154579.0,355155833.21,4.46,0.45,15.57,1.19,23.32,22.32,22.39,22.4,80449433366.0,80438943824.0,4.05,-14.95,-9.54,15.3,23.22,25.825416666666666,-10.088575531211175,True,2026-07-01,15.3,4.05,7.639569049951028,13.516160626836434,True,2026-07-01,80449433366.0,,,,正常,4.05,6.244616709732989,True,2026-04-29,,肉制品,,,
000897,津滨发展,1.69,1.81,0.03,489449.0,82419637.47,3.61,3.03,-426.17,1.92,1.71,1.65,1.67,1.66,2733190075.0,2733136671.0,0.91,-19.52,-25.88,-46.87,1.69,2.1084166666666673,-19.845065412434316,True,2026-07-01,17.286364251658764,0.91,67.26072607260726,0.1948368241597662,True,2026-07-01,2733190075.0,,,,正常,0.91,5.621301775147929,True,2025-07-28,,房地产开发,,,
000899,赣能股份,10.03,3.83,0.37,171619.0,170961337.48,5.18,1.76,12.11,1.15,10.11,9.61,9.66,9.66,9786047933.0,9786047933.0,1.6,-18.26,7.5,9.64,10.03,11.9235,-15.880404243720392,True,2026-07-01,9.64,1.6,0.23378141437755698,74.30966469428007,True,2026-07-01,9786047933.0,,,,正常,1.6,5.6530408773678955,True,2026-06-15,,火电,,,
000910,大亚圣象,5.2,1.36,0.07,42365.0,22114088.0,3.9,0.77,-7.36,0.85,5.3,5.1,5.12,5.13,2846467000.0,2845341200.0,0.44,-25.07,-28.47,-204.84,5.2,6.977083333333334,-25.47028963869812,True,2026-07-01,210.5526901633716,0.44,97.41715399610136,0.1457017969888295,True,2026-07-01,2846467000.0,,,,正常,0.44,3.653846153846154,True,2026-05-15,,瓷砖地板,,,
000913,钱江摩托,10.41,1.56,0.16,45426.0,46855853.26,3.9,0.87,-35.2,1.15,10.57,10.17,10.2,10.25,5479938510.0,5414268847.0,1.09,-31.74,-29.76,6.44,10.41,14.098333333333333,-26.161484809079084,True,2026-07-01,6.44,1.09,0.19426906265177268,0.5342399222923749,True,2026-07-01,5479938510.0,,,,正常,1.09,10.566762728146015,True,2026-05-27,,摩托车,,,
000915,华特达因,25.78,-2.01,-0.53,67945.0,169472594.63,7.83,2.9,13.66,1.74,26.17,24.11,25.0,26.31,6041065683.0,6037223174.0,2.41,-14.38,-16.95,13.04,25.78,30.4635,-15.374136261427607,True,2026-07-01,13.04,2.41,10.155490767735666,19.533527696793,True,2026-07-01,6041065683.0,,,,正常,2.41,9.69743987587277,True,2026-07-01,,化学制剂,,,
000919,金陵药业,6.03,3.43,0.2,135146.0,80326044.0,4.97,2.17,33.48,1.18,6.04,5.75,5.78,5.83,3750204904.0,3749253370.0,1.0,-16.6,-23.18,63.63,6.03,7.192166666666666,-16.158783862072156,True,2026-07-01,63.63,1.0,84.04371584699454,2.5328787140769604,True,2026-07-01,3750204904.0,,,,正常,1.0,3.316749585406302,True,2026-06-17,,化学制剂,,,
000923,河钢资源,12.64,1.85,0.23,124614.0,156732192.34,4.59,1.98,91.17,0.96,12.83,12.26,12.41,12.41,8250494067.0,7936673115.0,0.85,-29.07,-38.55,17.78,12.64,19.233666666666668,-34.28190152683662,True,2026-07-01,17.78,0.85,49.878581835842645,1.99125789218067,True,2026-07-01,8250494067.0,,,,正常,0.85,4.746835443037974,True,2026-06-15,,铁矿石,,,
000928,中钢国际,5.01,0.6,0.03,170166.0,85111896.73,2.61,1.19,9.74,1.01,5.05,4.92,4.95,4.98,7187569551.0,7187481626.0,0.87,-23.63,-21.72,16.4,5.01,6.513333333333334,-23.080859774820883,True,2026-07-01,16.4,0.87,84.033203125,0.09765625,True,2026-07-01,7187569551.0,,,,正常,0.87,4.1916167664670665,True,2026-06-05,,国际工程承包,,,
000932,华菱钢铁,3.55,2.31,0.08,1410759.0,500075507.71,5.76,2.06,30.76,0.92,3.62,3.42,3.47,3.47,24326762518.0,24326762518.0,0.44,-28.28,-34.98,10.83,3.55,5.090000000000001,-30.25540275049118,True,2026-07-01,10.83,0.44,81.49587178241865,0.19426906265177268,True,2026-07-01,24326762518.0,,,,正常,0.44,4.507042253521127,True,2026-06-26,,板材,,,
000933,神火股份,21.11,-0.42,-0.09,502605.0,1061326875.76,3.92,2.24,5.18,0.86,21.57,20.74,20.89,21.2,47476482863.0,47443037973.0,1.89,-30.28,-20.88,8.5,21.11,30.066166666666668,-29.788189382306808,True,2026-07-01,8.5,1.89,48.64566058595909,40.73529411764706,False,2026-07-01,47476482863.0,,,,正常,1.89,3.7896731406916158,True,2026-05-29,,铝,,,
000958,电投产融,5.68,0.71,0.04,249025.0,141280364.28,2.3,0.46,23.28,0.93,5.72,5.59,5.64,5.64,104037861733.0,30577817194.0,2.07,-9.41,-12.21,31.56,5.68,6.321666666666666,-10.150276825731607,True,2026-07-01,31.56,2.07,59.1796875,84.423828125,False,2026-07-01,104037861733.0,,,,正常,2.07,3.1514084507042255,True,2025-11-05,,其他多元金融,,,
000963,华东医药,29.57,5.16,1.45,352623.0,1020445441.44,7.93,2.01,12.94,1.27,29.74,27.51,28.18,28.12,51857998595.0,51836597308.0,2.1,-17.31,-23.93,14.81,29.57,33.895,-12.759994099424699,True,2026-07-01,14.81,2.1,7.527926177756192,1.6027197668771247,True,2026-07-01,51857998595.0,,,,正常,2.1,3.1450794724382822,True,2026-06-10,,化学制剂,,,
000983,山西焦煤,5.99,3.28,0.19,728561.0,432054166.55,5.0,1.28,10.52,0.94,6.07,5.78,5.81,5.8,34005835343.0,34005626742.0,0.92,-9.65,-6.7,25.61,5.99,6.870083333333334,-12.810373479215453,True,2026-07-01,25.61,0.92,99.65466206216082,16.132215096201282,True,2026-07-01,34005835343.0,,,,正常,0.92,4.273789649415693,True,2025-10-29,,焦煤,,,
000999,华润三九,23.23,3.29,0.74,127588.0,292874521.86,4.67,0.77,8.98,1.03,23.3,22.25,22.51,22.49,38659780841.0,38624381690.0,1.74,-16.5,-16.65,11.98,23.23,27.045,-14.106119430578667,True,2026-07-01,11.98,1.74,0.5830903790087464,5.928085519922255,True,2026-07-01,38659780841.0,,,,正常,1.74,4.476969436074042,True,2026-05-29,,中药,,,
001206,依依股份,19.14,2.03,0.38,79757.0,149848977.24,4.21,7.46,31.96,0.7,19.15,18.36,18.75,18.76,3538867485.0,2045385726.0,1.96,-9.03,-34.43,22.6,19.14,21.618083333333335,-11.463011290701841,True,2026-07-01,22.6,1.96,47.90660225442834,57.1658615136876,False,2026-07-01,3538867485.0,,,,正常,1.96,3.9707419017763845,True,2026-05-18,,生活用纸,,,
001207,联科科技,15.21,1.94,0.29,41588.0,62922617.4,4.62,1.42,17.67,0.63,15.45,14.76,14.81,14.92,4610725086.0,4450782019.0,1.9,-29.06,-14.36,16.78,15.21,19.012083333333333,-19.998246729053882,True,2026-07-01,16.78,1.9,29.4987674609696,18.159408381265408,True,2026-07-01,4610725086.0,,,,正常,1.9,5.259697567389876,True,2026-04-08,,炭黑,,,
001230,劲旅环境,15.74,2.47,0.38,40812.0,63069447.46,7.03,3.71,17.45,1.09,16.02,14.94,15.36,15.36,2955601779.0,1731065966.0,1.5,-12.7,2.94,17.1,15.74,17.78216666666667,-11.484352300525813,True,2026-07-01,17.1,1.5,32.79742765273312,39.657020364415864,False,2026-07-01,2955601779.0,,,,正常,1.5,3.1130876747141043,True,2026-06-17,,固废治理,,,
001323,慕思股份,16.36,3.54,0.56,20932.0,34061848.11,7.09,0.67,20.13,1.1,16.79,15.67,15.75,15.8,7117921299.0,5092017918.0,1.71,-30.56,-34.48,14.07,16.36,23.95725,-31.71169478967745,True,2026-07-01,14.07,1.71,7.003089598352215,1.132852729145211,True,2026-07-01,7117921299.0,,,,正常,1.71,8.863080684596577,True,2026-06-08,,成品家居,,,
001328,登康口腔,26.86,3.67,0.95,16460.0,43813331.0,6.6,1.02,22.32,0.79,27.35,25.64,25.91,25.91,4624588268.0,4343715934.0,3.24,-16.22,-30.47,24.38,26.86,34.253750000000004,-21.585227894756052,True,2026-07-01,24.38,3.24,1.0243277848911652,24.07170294494238,True,2026-07-01,4624588268.0,,,,正常,3.24,3.1645569620253164,True,2026-06-05,,洗护用品,,,
001368,通达创智,20.67,0.49,0.1,21751.0,44919912.0,3.01,2.01,18.23,1.21,20.96,20.34,20.57,20.57,2353009632.0,2236723416.0,1.68,-16.69,-15.39,22.99,20.67,26.29983333333333,-21.406346047820314,True,2026-07-01,22.99,1.68,33.71647509578544,22.860791826309068,True,2026-07-01,2353009632.0,,,,正常,1.68,3.6284470246734397,True,2026-05-13,,娱乐用品,,,
001386,马可波罗,14.47,2.19,0.31,33774.0,48556471.57,3.46,3.14,27.08,0.99,14.55,14.06,14.16,14.16,17290492400.0,1556144316.0,1.46,-27.1,-35.49,14.75,14.47,20.29283333333333,-28.69403812511805,True,2026-07-01,14.75,1.46,2.380952380952381,3.571428571428571,True,2026-07-01,17290492400.0,,,,正常,1.46,4.146510020732549,True,2026-06-10,,瓷砖地板,,,
001395,亚联机械,23.53,0.99,0.23,8634.0,20254829.52,3.09,1.66,14.18,1.02,23.86,23.14,23.4,23.3,2668584360.0,1223712945.0,2.3,-20.32,-27.87,15.12,23.53,39.18116666666666,-39.94563714709872,True,2026-07-01,15.12,2.3,3.225806451612903,3.225806451612903,True,2026-07-01,2668584360.0,,,,正常,2.3,4.249893752656184,True,2026-06-16,,其他专用设备,,,
002003,伟星股份,8.53,1.31,0.11,99286.0,84874227.3,3.44,0.97,27.24,1.36,8.67,8.38,8.42,8.42,10141228740.0,8718520404.0,2.42,-9.83,-16.37,15.91,8.53,9.51375,-10.340296938641448,True,2026-07-01,15.91,2.42,28.167641325536064,33.47953216374269,True,2026-07-01,10141228740.0,,,,正常,2.42,5.861664712778429,True,2026-05-20,,辅料,,,
002004,华邦健康,4.03,2.54,0.1,187850.0,75017370.46,3.31,1.0,12.88,0.96,4.05,3.92,3.92,3.93,7979074340.0,7589789389.0,0.81,-21.44,-11.04,11.67,4.03,5.031916666666666,-19.911233294139063,True,2026-07-01,11.67,0.81,0.4975124378109453,3.364212579229644,True,2026-07-01,7979074340.0,,,,正常,0.81,11.166253101736972,True,2026-06-16,,化学制剂,,,
002007,华兰生物,12.6,3.36,0.41,165151.0,205787188.37,4.27,1.05,24.97,1.18,12.64,12.12,12.16,12.19,23003706424.0,19826642480.0,2.13,-12.92,-13.88,26.82,12.6,14.600999999999999,-13.70454078487775,True,2026-07-01,26.82,2.13,21.70731707317073,1.121951219512195,True,2026-07-01,23003706424.0,,,,正常,2.13,7.936507936507936,True,2026-06-15,,疫苗,,,
002010,传化智联,4.58,2.46,0.11,274784.0,125677784.49,3.13,1.0,11.92,1.4,4.63,4.49,4.49,4.47,12659261559.0,12628548527.0,0.71,-21.31,-19.79,19.21,4.58,5.861833333333334,-21.86744761309034,True,2026-07-01,19.21,0.71,44.14195430238211,7.9727758872143895,True,2026-07-01,12659261559.0,,,,正常,0.71,3.2751091703056767,True,2026-06-30,,公路货运,,,
002027,分众传媒,4.85,0.21,0.01,1506973.0,729436722.42,2.89,1.04,9.79,0.8,4.9,4.76,4.84,4.84,70044668671.0,70044668671.0,5.51,-26.52,-34.19,19.45,4.85,6.412583333333333,-24.367454613975127,True,2026-07-01,19.45,5.51,37.05682370082564,27.294803302574067,True,2026-07-01,70044668671.0,,,,正常,5.51,7.835051546391754,True,2025-11-25,,广告媒体,,,
002034,旺能环境,15.25,0.66,0.1,79841.0,121219664.01,3.89,1.55,9.79,0.79,15.47,14.88,15.16,15.15,7879693346.0,7846848079.0,0.93,-11.95,-4.09,10.92,15.25,17.91525,-14.876990273649549,True,2026-07-01,10.92,0.93,21.56959526159921,4.935834155972359,True,2026-07-01,7879693346.0,,,,正常,0.93,3.2842236065573767,True,2025-10-21,,固废治理,,,
002035,华帝股份,4.59,1.55,0.07,109489.0,49993754.3,3.32,1.4,9.62,1.33,4.63,4.48,4.52,4.52,3890730107.0,3589552892.0,1.03,-29.92,-23.5,13.15,4.59,5.865583333333333,-21.746913492548348,True,2026-07-01,13.15,1.03,34.38715953307393,0.2918287937743191,True,2026-07-01,3890730107.0,,,,正常,1.03,4.357298474945534,True,2026-06-18,,厨房电器,,,
002043,兔 宝 宝,11.22,1.26,0.14,104003.0,116195245.6,6.5,1.29,15.72,1.18,11.52,10.8,11.11,11.08,9309845266.0,9060411718.0,2.92,-25.79,-20.43,12.43,11.22,14.401083333333334,-22.08919467864108,True,2026-07-01,12.43,2.92,21.58869395711501,29.28849902534113,True,2026-07-01,9309845266.0,,,,正常,2.92,5.276292335115864,True,2026-06-01,,其他建材,,,
002048,宁波华翔,23.96,4.17,0.96,318377.0,754279923.37,8.48,4.49,17.86,1.11,24.7,22.75,22.81,23.0,19499441603.0,17006859322.0,1.65,-7.45,-23.21,44.81,23.96,28.457500000000003,-15.804269524729865,True,2026-07-01,44.81,1.65,91.00684261974584,88.66080156402737,False,2026-07-01,19499441603.0,,,,正常,1.65,3.042570951585977,True,2026-05-29,,车身附件及饰件,,,
002060,广东建工,3.07,1.32,0.04,161045.0,49193580.0,2.64,1.03,25.76,1.17,3.09,3.01,3.04,3.03,11525987253.0,4797841006.0,0.83,-18.35,-11.27,10.7,3.07,3.598,-14.674819344080047,True,2026-07-01,10.7,0.83,15.673828125,0.68359375,True,2026-07-01,11525987253.0,,,,正常,0.83,4.5602605863192185,True,2026-05-22,,电能综合服务,,,
002061,浙江交科,3.35,1.52,0.05,163292.0,54458287.51,3.33,0.63,10.26,1.13,3.38,3.27,3.3,3.3,8958903426.0,8707111965.0,0.57,-12.53,-13.44,9.32,3.35,3.7865833333333336,-11.529743172164885,True,2026-07-01,9.32,0.57,62.75659824046921,0.19550342130987292,True,2026-07-01,8958903426.0,,,,正常,0.57,3.2835820895522394,True,2026-05-29,,基建市政工程,,,
002078,太阳纸业,12.4,-0.72,-0.09,203328.0,252896077.52,3.04,0.73,9.56,0.7,12.63,12.25,12.49,12.49,34652235476.0,34439195651.0,1.13,-17.99,-21.27,10.59,12.4,14.918500000000002,-16.88172403391762,True,2026-07-01,10.59,1.13,23.638132295719842,0.3404669260700389,True,2026-07-01,34652235476.0,,,,正常,1.13,3.225806451612903,True,2025-12-10,,大宗用纸,,,
002088,鲁阳节能,7.78,0.78,0.06,30697.0,23971302.51,3.63,0.61,340.0,0.66,8.0,7.72,7.94,7.72,3964930627.0,3936404845.0,1.67,-20.93,-23.5,-278.79,7.78,10.374916666666667,-25.011445875067274,True,2026-07-01,17.01757339316042,1.67,59.40545808966861,8.742107819329771,True,2026-07-01,3964930627.0,,,,正常,1.67,3.8560411311053984,True,2026-07-01,,耐火材料,,,
002091,江苏国泰,7.24,0.14,0.01,134981.0,97667663.51,2.21,0.84,13.91,1.16,7.31,7.15,7.28,7.23,11784748794.0,11601173794.0,0.76,-18.01,-17.07,9.33,7.24,8.593833333333333,-15.753544208056159,True,2026-07-01,9.33,0.76,35.53921568627451,6.176470588235294,True,2026-07-01,11784748794.0,,,,正常,0.76,6.4916823204419885,True,2026-06-08,,贸易,,,
002101,广东鸿图,9.48,-0.63,-0.06,83254.0,79560489.29,2.52,1.26,-223.13,0.66,9.7,9.46,9.5,9.54,6283562144.0,6277771647.0,0.79,-15.43,-23.05,20.26,9.48,10.8145,-12.33991400434602,True,2026-07-01,20.26,0.79,51.02591792656588,5.6823700825643515,True,2026-07-01,6283562144.0,,,,正常,0.79,3.30168776371308,True,2025-07-07,,其他汽车零部件,,,
002107,沃华医药,6.1,7.21,0.41,206821.0,122862119.28,10.19,3.62,24.02,1.96,6.17,5.59,5.64,5.69,3520978560.0,3485503498.0,5.21,-9.63,0.16,32.15,6.1,6.831916666666666,-10.71319663832746,True,2026-07-01,32.15,5.21,26.519607843137255,64.0686274509804,True,2026-07-01,3520978560.0,,,,正常,5.21,4.360655737704919,True,2026-03-05,,中药,,,
