代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率_y,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,市净率,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,买入,卖出
002582,好想你,8.61,-3.69,-0.33,118543.0,103264721.14,3.69,3.44,0.87,0.94,8.93,8.6,8.9,8.94,3854764942.0,2963902767.0,0.79,-19.08,-17.69,1.99,8.61,11.054,-22.10964356793922,True,2026-06-26,1.99,0.79,2.909796314258002,18.560235063663075,True,2026-06-26,3854764942.0,,,,正常,0.79,6.968641114982578,True,2026-06-01,,未知,所属行业批量超时,,
002588,史丹利,8.13,-3.21,-0.27,124402.0,101716784.96,3.45,1.45,6.85,0.98,8.35,8.06,8.33,8.4,9364881797.0,6980715314.0,1.23,-21.14,-16.27,8.62,8.13,10.216083333333334,-20.419599814018742,True,2026-06-26,8.62,1.23,0.048851978505129456,30.190522716170005,True,2026-06-26,9364881797.0,,,,正常,1.23,3.8745387453874542,True,2026-06-11,,未知,所属行业批量超时,,
002594,比亚迪,78.2,-4.87,-4.0,663208.0,5267490277.75,4.38,1.9,43.64,1.3,81.8,78.2,81.51,82.2,712964849583.0,272653175700.0,3.07,-25.74,-19.98,25.88,78.2,96.28999999999999,-18.786997611382272,True,2026-06-26,25.88,3.07,23.251231527093598,23.79310344827586,True,2026-06-26,712964849583.0,,,,正常,3.07,5.0818414322250645,True,2025-07-29,,未知,所属行业批量超时,,
002603,以岭药业,14.66,-3.74,-0.57,125006.0,186092419.96,4.27,0.91,14.98,0.81,15.3,14.65,15.22,15.23,24492540812.0,20179988205.0,2.32,-8.43,-11.53,17.89,14.66,16.8135,-12.808160109435873,True,2026-06-26,17.89,2.32,13.555555555555557,27.143557079862813,True,2026-06-26,24492540812.0,,,,正常,2.32,5.457025920873124,True,2026-06-16,,未知,所属行业批量超时,,
002612,朗姿股份,11.31,-1.74,-0.2,38768.0,44106099.94,2.61,1.52,25.36,0.88,11.53,11.23,11.45,11.51,5004057191.0,2877933857.0,1.78,-26.42,-41.22,5.26,11.31,16.86958333333333,-32.95625756415639,True,2026-06-26,5.26,1.78,0.0517063081695967,30.885214007782103,True,2026-06-26,5004057191.0,,,,正常,1.78,10.610079575596815,True,2026-05-26,,未知,所属行业批量超时,,
002616,长青集团,4.44,-0.67,-0.03,178707.0,80623905.06,3.8,3.04,9.59,1.25,4.6,4.43,4.47,4.47,3814920674.0,2608412390.0,1.09,-31.9,-14.78,12.78,4.44,5.549666666666667,-19.995194906601,True,2026-06-26,12.78,1.09,0.1100715465052284,0.4418262150220913,True,2026-06-26,3814920674.0,,,,正常,1.09,9.00900900900901,True,2026-05-08,,未知,所属行业批量超时,,
002626,金达威,13.16,-3.38,-0.46,42223.0,56212062.0,3.67,0.69,30.58,0.93,13.65,13.15,13.58,13.62,8026755997.0,8025768997.0,1.93,-24.63,-31.85,28.29,13.16,17.47758333333333,-24.703548831598564,True,2026-06-26,28.29,1.93,57.39299610894941,0.5350194552529183,True,2026-06-26,8026755997.0,,,,正常,1.93,3.0395136778115504,True,2026-06-10,,未知,所属行业批量超时,,
002632,道明光学,9.32,-6.61,-0.66,229630.0,218724073.24,5.91,4.0,35.5,1.19,9.9,9.31,9.89,9.98,5821263519.0,5353648093.0,2.75,-23.92,-24.1,27.56,9.32,11.773750000000001,-20.840853593799768,True,2026-06-26,27.56,2.75,46.32245494398441,81.39308329274233,False,2026-06-26,5821263519.0,,,,正常,2.75,3.2188841201716736,True,2026-05-11,,未知,所属行业批量超时,,
002661,克明食品,6.96,-1.56,-0.11,33497.0,23365578.29,3.11,1.05,17.08,1.16,7.1,6.88,7.0,7.07,2318638684.0,2211253255.0,1.03,-21.09,-21.53,57.35,6.96,8.80575,-20.96073588280385,True,2026-06-26,57.35,1.03,92.89176090468497,1.2195121951219512,True,2026-06-26,2318638684.0,,,,正常,1.03,4.310344827586206,True,2026-06-04,,未知,所属行业批量超时,,
002690,美亚光电,13.85,-2.81,-0.4,51234.0,71728175.4,2.46,1.18,26.34,0.92,14.2,13.85,14.2,14.25,12218870265.0,6007396158.0,5.07,-20.13,-30.3,16.82,13.85,17.643833333333337,-21.502319034979188,True,2026-06-26,16.82,5.07,0.7789678675754625,6.523855890944498,True,2026-06-26,12218870265.0,,,,正常,5.07,5.054151624548736,True,2026-05-14,,未知,所属行业批量超时,,
002701,奥瑞金,4.28,-1.83,-0.08,248459.0,106807534.5,2.29,0.97,5.3,0.87,4.36,4.26,4.35,4.36,10955774807.0,10945525243.0,1.1,-14.06,-26.59,12.75,4.28,5.343916666666667,-19.908930715611206,True,2026-06-26,12.75,1.1,11.176183504148366,0.19521717911176184,True,2026-06-26,10955774807.0,,,,正常,1.1,5.6074766355140175,True,2026-06-05,,未知,所属行业批量超时,,
002705,新宝股份,10.77,-2.0,-0.22,89971.0,97479659.77,3.37,1.11,27.74,1.11,11.05,10.68,11.0,10.99,8743902151.0,8698184190.0,1.04,-26.13,-22.85,10.52,10.77,14.082416666666665,-23.521649338122597,True,2026-06-26,10.52,1.04,5.810546875,0.146484375,True,2026-06-26,8743902151.0,,,,正常,1.04,4.178272980501393,True,2026-06-18,,未知,所属行业批量超时,,
002714,牧原股份,33.56,3.71,1.2,1048548.0,3521695469.38,6.86,2.76,-39.87,1.98,34.6,32.38,33.03,32.36,193741748277.0,127534415430.0,2.31,-25.06,-33.09,19.81,33.56,43.64216666666666,-23.101893046862156,True,2026-06-26,19.81,2.31,47.6875,0.5352798053527981,True,2026-06-26,193741748277.0,,,,正常,2.31,4.036118295589988,True,2026-05-27,,未知,所属行业批量超时,,
002727,一心堂,9.88,-4.26,-0.44,98281.0,98085973.6,4.17,2.5,8.23,1.55,10.3,9.87,10.27,10.32,5785768755.0,3882004231.0,0.79,-20.19,-21.96,20.72,9.88,12.661583333333335,-21.968684801137293,True,2026-06-26,20.72,0.79,27.490234375,0.048828125,True,2026-06-26,5785768755.0,,,,正常,0.79,4.048582995951417,True,2026-05-29,,未知,所属行业批量超时,,
002736,国信证券,9.99,-4.58,-0.48,567665.0,577741020.3,5.16,0.59,12.15,1.05,10.52,9.98,10.4,10.47,102315013169.0,96028169476.0,1.06,-9.02,-21.15,9.43,9.99,11.587916666666668,-13.789507748732532,True,2026-06-26,9.43,1.06,1.3132295719844358,10.019455252918288,True,2026-06-26,102315013169.0,,,,正常,1.06,4.504504504504505,True,2026-06-22,,未知,所属行业批量超时,,
002737,葵花药业,11.49,-2.96,-0.35,45432.0,52521594.31,3.8,0.78,15.21,0.88,11.9,11.45,11.83,11.84,6710160000.0,6710156553.0,1.7,-7.26,-22.21,-32.79,11.49,13.309750000000001,-13.672307894588553,True,2026-06-26,79.45708641628867,1.7,97.27891156462584,0.04904364884747425,True,2026-06-26,6710160000.0,,,,正常,1.7,4.351610095735422,True,2025-07-18,,未知,所属行业批量超时,,
002746,仙坛股份,5.14,-2.281,-0.12,9252035.0,47890763.0,,,,,5.27,5.13,5.25,5.26,4423169056.723868,,,,,,5.14,5.9511666666666665,-13.630380597641922,True,2026-06-24,16.92751950078004,,25.02612330198537,0.0491642084562438,True,2026-06-24,4423169056.723868,,,,沿用上一版：当前数据待补齐,0.9462090483619342,5.836575875486381,True,2026-05-28,,肉鸡养殖,,5.14,5.15
002749,国光股份,8.0,-3.265,-0.27,3732893.0,30252816.0,,,,,8.38,7.99,8.28,8.27,3730868400.000001,,,,,,8.0,12.385916666666668,-35.41051328457724,True,2026-06-24,12.703645007923928,,0.0487567040468064,0.0487567040468064,True,2026-06-24,3730868400.000001,,,,沿用上一版：当前数据待补齐,1.9968304278922355,11.25,True,2026-05-22,,农药,,7.99,8.0
002772,众兴菌业,12.27,-1.683,-0.21,5343862.0,65787641.0,,,,,12.46,12.18,12.4,12.48,4598090879.679577,,,,,,12.27,15.7055,-21.874502562796483,True,2026-06-24,10.232200704225356,,2.390852390852391,71.62426614481409,True,2026-06-24,4598090879.679577,,,,沿用上一版：当前数据待补齐,1.2673239436619712,3.6674816625916873,True,2026-05-19,,食用菌,,12.27,12.28
002773,康弘药业,20.49,-1.11,-0.23,9258141.0,191227229.0,,,,,20.99,20.39,20.71,20.72,18877866347.104824,,,,,,20.49,26.76066666666667,-23.43240078722505,True,2026-06-24,17.63171687990095,,20.01130582249859,4.430379746835443,True,2026-06-24,18877866347.104824,,,,沿用上一版：当前数据待补齐,1.961898472967396,3.4163006344558324,True,2026-06-09,,其他生物制品,,20.48,20.49
002788,鹭燕医药,11.13,-4.953,-0.58,41717105.0,479213755.0,,,,,12.06,10.98,11.71,11.71,4324191271.585743,,,,,,11.13,15.4955,-28.172695298635087,True,2026-06-24,15.58357092448836,,82.55360623781677,45.66276803118908,False,2026-06-24,4324191271.585743,,,,沿用上一版：当前数据待补齐,1.2803034580098804,3.1446540880503138,True,2025-07-10,,医药流通,,11.13,11.14
002852,道道全,7.4,-3.896,-0.3,3679084.0,27494801.0,,,,,7.74,7.38,7.74,7.7,2545365456.6740103,,,,,,7.4,9.796416666666666,-24.462175795571493,True,2026-06-24,17.56277533039648,,28.1055900621118,1.071080817916261,True,2026-06-24,2545365456.6740103,,,,沿用上一版：当前数据待补齐,1.1246696035242298,4.0,True,2026-04-21,,粮油加工,,7.4,7.43
002879,长缆科技,14.0,-2.778,-0.4,4217799.0,59170225.0,,,,,14.4,13.82,14.4,14.4,2703506960.0000024,,,,,,14.0,19.35666666666667,-27.67349750301361,True,2026-06-24,20.37526881720429,,16.089712335446123,6.728425158459288,True,2026-06-24,2703506960.0000024,,,,沿用上一版：当前数据待补齐,1.5204301075268825,3.571428571428571,True,2026-04-21,,线缆部件及其他,,14.0,14.01
002895,川恒股份,31.85,6.7,2.0,17319741.0,534291274.0,,,,,31.99,29.44,29.6,29.85,19298118298.64024,,,,,,31.85,37.19408333333333,-14.368100661171455,True,2026-06-24,15.473866855524085,,29.28849902534113,42.20272904483431,True,2026-06-24,19298118298.64024,,,,沿用上一版：当前数据待补齐,2.4361189801699723,5.65149136577708,True,2026-05-21,,磷肥及磷化工,,31.85,31.86
002911,佛燃能源,9.97,-2.732,-0.28,5584695.0,56288998.0,,,,,10.37,9.95,10.26,10.25,12942813025.434542,,,,,,9.97,12.909666666666665,-22.771050117483004,True,2026-06-24,12.53777684563758,,0.0486854917234664,43.57351509250243,True,2026-06-24,12942813025.434542,,,,沿用上一版：当前数据待补齐,3.0612583892617447,5.215646940822468,True,2026-04-24,,燃气,,9.97,9.99
002946,新乳业,15.4,-1.535,-0.24,3295394.0,51111787.0,,,,,15.83,15.31,15.75,15.64,13254428834.127665,,,,,,15.4,17.794083333333333,-13.454378562162518,True,2026-06-24,16.89904255319149,,3.8895152198421648,6.313416009019165,True,2026-06-24,13254428834.127665,,,,沿用上一版：当前数据待补齐,3.465000000000001,4.545454545454545,True,2026-06-09,,乳品,,15.37,15.4
002959,小熊电器,32.22,-2.952,-0.98,846100.0,27521426.0,,,,,33.48,32.22,33.2,33.2,5020956078.651027,,,,,,32.22,41.781083333333335,-22.883761191767416,True,2026-06-24,14.669076246334296,,0.0605693519079345,0.0605693519079345,True,2026-06-24,5020956078.651027,,,,沿用上一版：当前数据待补齐,1.6377712609970676,7.138423339540657,True,2026-05-28,,厨房小家电,,32.22,32.27
002984,森麒麟,13.93,-1.624,-0.23,14669160.0,204111037.0,,,,,14.28,13.73,14.16,14.16,14435476113.304129,,,,,,13.93,18.2385,-23.623104970255227,True,2026-06-24,14.83540846750148,,28.82689556509299,0.0715307582260371,True,2026-06-24,14435476113.304129,,,,沿用上一版：当前数据待补齐,1.0632319618366133,4.23546302943288,True,2025-11-10,,轮胎轮毂,,13.91,13.93
002991,甘源食品,40.2,-2.118,-0.87,601058.0,24346273.0,,,,,41.05,40.0,41.05,41.07,3747276406.355213,,,,,,40.2,52.61525,-23.596295750756656,True,2026-06-24,16.879343629343648,,9.73389355742297,0.2100840336134453,True,2026-06-24,3747276406.355213,,,,沿用上一版：当前数据待补齐,2.1031274131274165,3.962686567164179,True,2026-06-04,,零食,,40.2,40.24
002998,优彩资源,7.1,-1.798,-0.13,10281000.0,73283985.0,,,,,7.37,6.97,7.23,7.23,2519177639.28361,,,,,,7.1,8.307083333333335,-14.530771931584509,True,2026-06-24,36.74023552502453,,82.0906432748538,30.701754385964914,False,2026-06-24,2519177639.28361,,,,沿用上一版：当前数据待补齐,1.4353287536800787,4.084507042253521,True,2026-05-20,,涤纶,,7.08,7.1
003008,开普检测,17.93,-3.964,-0.74,1552860.0,28047036.0,,,,,18.68,17.76,18.67,18.67,1864720000.0,,,,,,17.93,22.358666666666668,-19.80738267040373,True,2026-06-24,23.62398648648648,,1.885424220449601,12.762871646120376,True,2026-06-24,1864720000.0,,,,沿用上一版：当前数据待补齐,1.7415118243243242,5.577244841048523,True,2026-06-03,,未知,所属行业批量超时,17.93,17.99
003012,东鹏控股,4.56,-3.39,-0.16,8545082.0,39367729.0,,,,,4.73,4.55,4.72,4.72,5275834080.254419,,,,,,4.56,6.233833333333333,-26.850787369997065,True,2026-06-24,15.871378091872796,,21.46985962014864,0.0725689404934687,True,2026-06-24,5275834080.254419,,,,沿用上一版：当前数据待补齐,0.7009187279151942,5.482456140350878,True,2026-06-01,,未知,所属行业批量超时,4.56,4.57
003020,立方制药,15.6,-0.763,-0.12,3064294.0,48374284.0,,,,,16.1,15.51,15.8,15.72,2966842039.052137,,,,,,15.6,23.335,-33.14763231197772,True,2026-06-24,18.288496337785435,,11.967090501121914,0.8975317875841435,True,2026-06-24,2966842039.052137,,,,沿用上一版：当前数据待补齐,1.606376561826798,3.2051282051282057,True,2026-05-29,,未知,所属行业批量超时,15.58,15.6
300009,安科生物,7.86,-1.008,-0.08,19088007.0,151458987.0,,,,,8.08,7.8,7.97,7.94,13136580764.986464,,,,,,7.86,9.320583333333332,-15.670514184555673,True,2026-06-24,18.93142212189617,,8.47953216374269,0.4873294346978557,True,2026-06-24,13136580764.986464,,,,沿用上一版：当前数据待补齐,2.7678555304740406,3.1806615776081424,True,2026-05-29,,未知,所属行业批量超时,7.86,7.87
300138,晨光生物,9.53,-1.448,-0.14,4236600.0,40822088.0,,,,,9.78,9.48,9.67,9.67,4603943886.181418,,,,,,9.53,12.345666666666666,-22.806922806922813,True,2026-06-23,12.929395267309376,,5.504140282513395,3.360935216755967,True,2026-06-23,4603943886.181418,,,,沿用上一版：当前数据待补齐,1.3280192813321632,3.147953830010493,True,2026-05-21,,其他农产品加工,,9.51,9.53
300140,节能环境,5.26,-0.567,-0.03,12330200.0,65394838.0,,,,,5.37,5.24,5.26,5.29,16301092504.350985,,,,,,5.26,6.79225,-22.55879863079245,True,2026-06-23,17.91264750378216,,0.2892960462873674,2.594224180127264,True,2026-06-23,16301092504.350985,,,,沿用上一版：当前数据待补齐,1.1379425113464452,3.4220532319391634,True,2026-06-04,,固废治理,,5.26,5.27
300144,宋城演艺,6.06,-0.98,-0.06,31248451.0,191061020.0,,,,,6.2,6.04,6.08,6.12,15905562860.2401,,,,,,6.06,7.762333333333333,-21.93069094344484,True,2026-06-23,20.38654353562004,,0.0606796116504854,0.0487567040468064,True,2026-06-23,15905562860.2401,,,,沿用上一版：当前数据待补齐,2.0306596306068605,7.425742574257427,True,2026-06-12,,人工景区,,6.06,6.07
300272,开能健康,5.76,2.674,0.15,11624721.0,66849553.0,,,,,5.82,5.55,5.58,5.61,3522064158.689568,,,,,,5.76,7.429749999999999,-22.47383828527204,True,2026-06-23,86.91741083223255,,91.34897360703812,38.36754643206256,False,2026-06-23,3522064158.689568,,,,沿用上一版：当前数据待补齐,2.784887714663145,3.125,True,2026-06-16,,清洁小家电,,5.75,5.76
300306,远方信息,10.35,0.976,0.1,2395000.0,24876520.0,,,,,10.5,10.14,10.18,10.25,2783723352.058366,,,,,,10.35,12.633333333333333,-18.07387862796834,True,2026-06-23,39.45887159533075,,70.88888888888889,33.33333333333333,False,2026-06-23,2783723352.058366,,,,沿用上一版：当前数据待补齐,1.86058365758755,3.5942028985507246,True,2026-05-19,,仪器仪表,,10.33,10.35
300360,炬华科技,12.36,-0.643,-0.08,4878875.0,60660066.0,,,,,12.59,12.27,12.4,12.44,6355352877.243791,,,,,,12.36,16.233416666666667,-23.860760468375418,True,2026-06-23,13.040671591672282,,23.23429128105212,9.595713589868485,True,2026-06-23,6355352877.243791,,,,沿用上一版：当前数据待补齐,1.4941571524513082,4.854368932038835,True,2026-06-03,,未知,所属行业批量超时,12.34,12.36
300415,伊之密,19.92,-1.288,-0.26,6186708.0,124385982.0,,,,,20.44,19.82,20.1,20.18,9333756713.658226,,,,,,19.92,25.09125,-20.609774323718423,True,2026-06-23,13.119778481012665,,9.264705882352942,17.892156862745097,True,2026-06-23,9333756713.658226,,,,沿用上一版：当前数据待补齐,2.7500316455696203,3.012048192771084,True,2026-06-05,,其它专用机械,,19.92,19.93
300452,山河药辅,12.28,2.333,0.28,4648414.0,57109630.0,,,,,12.44,11.88,11.92,12.0,2879096887.9716334,,,,,,12.28,14.261500000000002,-13.894050415454206,True,2026-06-23,16.321078014184398,,3.958944281524927,0.6842619745845552,True,2026-06-23,2879096887.9716334,,,,沿用上一版：当前数据待补齐,2.8130780141844,4.88599348534202,True,2026-06-10,,化学原料药,,12.28,12.29
300470,中密控股,30.19,1.821,0.54,2716185.0,82017589.0,,,,,30.6,29.36,29.43,29.65,6278364840.358639,,,,,,30.19,35.812916666666666,-15.700806273341785,True,2026-06-23,17.559761694616082,,0.4388103364212579,0.1462701121404193,True,2026-06-23,6278364840.358639,,,,沿用上一版：当前数据待补齐,2.113921741688731,3.3123550844650547,True,2026-06-15,,其它通用机械,,30.18,30.19
300514,友讯达,9.83,-1.107,-0.11,3153800.0,31056587.0,,,,,10.03,9.66,9.85,9.94,1966000000.0,,,,,,9.83,13.081333333333331,-24.85475486698604,True,2026-06-19,67.97406299212598,,91.30859375,0.09765625,True,2026-06-19,1966000000.0,,,,沿用上一版：当前数据待补齐,1.9272992125984283,3.051881993896236,True,2025-07-24,,未知,所属行业批量超时,9.82,9.83
300515,三德科技,14.49,-0.412,-0.06,2431815.0,35136635.0,,,,,14.61,14.31,14.53,14.55,2981382705.0000014,,,,,,14.49,18.460083333333333,-21.506313171211755,True,2026-06-19,15.801955017301047,,0.0975134080936128,11.311555338859094,True,2026-06-19,2981382705.0000014,,,,沿用上一版：当前数据待补齐,3.0918685121107283,4.830917874396135,True,2026-06-04,,未知,所属行业批量超时,14.49,14.5
300529,健帆生物,15.7,-0.633,-0.1,5351539.0,84173288.0,,,,,15.94,15.62,15.78,15.8,12538102817.298824,,,,,,15.7,18.43958333333333,-14.857078296237724,True,2026-06-19,22.21014864172219,,3.687315634218289,0.0983284169124877,True,2026-06-19,12538102817.298824,,,,沿用上一版：当前数据待补齐,3.500512557662736,3.3121019108280256,True,2026-06-01,,未知,所属行业批量超时,15.69,15.7
300532,今天国际,6.69,-0.594,-0.04,6075094.0,40526917.0,,,,,6.75,6.58,6.71,6.73,4252433607.000001,,,,,,6.69,8.019,-16.573138795361007,True,2026-06-19,19.5939018404908,,23.541349568746828,0.1462701121404193,True,2026-06-19,4252433607.000001,,,,沿用上一版：当前数据待补齐,1.6499263803680972,7.473841554559042,True,2026-05-06,,未知,所属行业批量超时,6.69,6.7
300533,冰川网络,14.36,0.139,0.02,6484633.0,93228629.0,,,,,14.57,14.03,14.34,14.34,3366873889.349531,,,,,,14.36,29.222916666666663,-50.86048335353248,True,2026-06-19,11.817965984033329,,3.341584158415842,27.2549975621648,True,2026-06-19,3366873889.349531,,,,沿用上一版：当前数据待补齐,2.2130649080180502,13.92757660167131,True,2026-05-26,,未知,所属行业批量超时,14.36,14.37
300564,筑博设计,12.22,-3.093,-0.39,4272500.0,52740691.0,,,,,12.66,12.21,12.49,12.61,1971271744.0,,,,,,12.22,15.427083333333334,-20.78865631330182,True,2026-06-19,42.41101483679527,,77.04918032786885,23.83354350567465,True,2026-06-19,1971271744.0,,,,沿用上一版：当前数据待补齐,1.588237388724035,4.091653027823241,True,2025-06-27,,未知,所属行业批量超时,12.22,12.23
300573,兴齐眼药,36.44,-1.005,-0.37,5427187.0,198639998.0,,,,,37.2,36.21,36.52,36.81,8979891963.86963,,,,,,36.44,45.91041666666667,-20.62803466896585,True,2026-06-19,11.87178479931682,,0.2936857562408223,15.467449828683309,True,2026-06-19,8979891963.86963,,,,沿用上一版：当前数据待补齐,4.107668659265586,4.6652030735455545,True,2026-05-22,,未知,所属行业批量超时,36.43,36.44
300625,三雄极光,9.6,-1.133,-0.11,2188900.0,21068046.0,,,,,9.76,9.48,9.65,9.71,2681577600.0,,,,,,9.6,11.963666666666668,-19.757042155415007,True,2026-06-19,144.34028831170463,,92.66927811975376,3.734643734643735,True,2026-06-19,2681577600.0,,,,沿用上一版：当前数据待补齐,1.3929101401483923,5.729166666666667,True,2026-06-09,,未知,所属行业批量超时,9.58,9.6
300664,鹏鹞环保,4.51,-3.632,-0.17,13762550.0,62564287.0,,,,,4.71,4.48,4.7,4.68,3410716057.191829,,,,,,4.51,5.608999999999999,-19.5935104296666,True,2026-06-19,31.32166962699823,,82.31259186673199,2.0578147966683,True,2026-06-19,3410716057.191829,,,,沿用上一版：当前数据待补齐,0.777033747779751,3.325942350332594,True,2026-05-28,,未知,所属行业批量超时,4.51,4.52
300705,九典制药,10.14,-1.073,-0.11,4366915.0,44735515.0,,,,,10.4,10.12,10.23,10.25,5072952017.70279,,,,,,10.14,13.9545,-27.335268193055995,True,2026-06-19,12.565123839009296,,0.0975134080936128,0.0975134080936128,True,2026-06-19,5072952017.70279,,,,沿用上一版：当前数据待补齐,1.9149845201238376,3.944773175542408,True,2026-05-28,,未知,所属行业批量超时,10.14,10.17
300760,迈瑞医疗,140.01,-2.33,-3.34,10481752.0,1485815106.0,,,,,145.25,140.01,143.35,143.35,169753919573.6612,,,,,,140.01,173.74941666666666,-19.41843449834124,True,2026-06-19,21.66499032882011,,0.966702470461869,0.1074113856068743,True,2026-06-19,169753919573.6612,,,,沿用上一版：当前数据待补齐,4.234520836996659,3.0140704235411766,True,2026-05-28,,未知,所属行业批量超时,140.01,140.12
300770,新媒股份,33.76,-1.055,-0.36,1026330.0,34814888.0,,,,,34.23,33.66,33.9,34.12,7691830831.762416,,,,,,33.76,40.77858333333334,-17.211444733040025,True,2026-06-19,11.97071172555043,,10.432276657060518,3.112391930835735,True,2026-06-19,7691830831.762416,,,,沿用上一版：当前数据待补齐,2.0743471582181274,8.293838862559241,True,2026-05-22,,未知,所属行业批量超时,33.75,33.76
300898,熊猫乳品,19.52,-1.811,-0.36,1371510.0,26939940.0,,,,,19.96,19.48,19.62,19.88,2420480000.0,,,,,,19.52,25.11975,-22.292220264930982,True,2026-06-19,21.749959774738542,,7.574654042243263,6.04515659140568,True,2026-06-19,2420480000.0,,,,沿用上一版：当前数据待补齐,2.324183427192277,3.0737704918032787,True,2026-05-29,,未知,所属行业批量超时,19.52,19.53
300908,仲景食品,22.89,0.527,0.12,1199421.0,27406094.0,,,,,23.05,22.45,22.8,22.77,3341940000.0,,,,,,22.89,26.66533333333333,-14.158207910395504,True,2026-06-19,16.952906250000005,,0.2237136465324384,0.2237136465324384,True,2026-06-19,3341940000.0,,,,沿用上一版：当前数据待补齐,1.8041770833333344,4.36871996505024,True,2026-05-15,,未知,所属行业批量超时,22.89,22.94
300910,瑞丰新材,29.04,-0.887,-0.26,7960731.0,230139728.0,,,,,29.52,28.05,29.11,29.3,8593960473.012913,,,,,,29.04,50.24275,-42.20061600927496,True,2026-06-19,12.61315304240934,,0.1485884101040119,0.1485884101040119,True,2026-06-19,8593960473.012913,,,,沿用上一版：当前数据待补齐,2.1716041794714203,5.1652892561983474,True,2026-05-29,,未知,所属行业批量超时,29.04,29.05
300978,东箭科技,8.73,-1.356,-0.12,2430314.0,21322968.0,,,,,8.9,8.68,8.75,8.85,3690194911.190392,,,,,,8.73,11.526833333333334,-24.26367461430576,True,2026-06-19,29.584137010676137,,11.935483870967742,0.4032258064516129,True,2026-06-19,3690194911.190392,,,,沿用上一版：当前数据待补齐,2.2135676156583632,4.581901489117985,True,2026-06-17,,未知,所属行业批量超时,8.73,8.74
300979,华利集团,31.26,-1.201,-0.38,2096437.0,65859841.0,,,,,31.75,31.18,31.35,31.64,36480420000.0,,,,,,31.26,44.05116666666666,-29.03706674435409,True,2026-06-19,12.895985247629092,,0.1603849238171611,0.1603849238171611,True,2026-06-19,36480420000.0,,,,沿用上一版：当前数据待补齐,2.223445732349844,6.71785028790787,True,2026-05-22,,未知,所属行业批量超时,31.25,31.26
300981,中红医疗,10.46,-1.507,-0.16,3712974.0,39138448.0,,,,,10.71,10.45,10.62,10.62,4485927470.835478,,,,,,10.46,13.123333333333337,-20.294640589281176,True,2026-06-19,109.18010416444648,,68.49757673667204,14.715447154471544,True,2026-06-19,4485927470.835478,,,,沿用上一版：当前数据待补齐,0.8498307379823963,5.736137667304014,True,2026-05-27,,未知,所属行业批量超时,10.46,10.47
300994,久祺股份,11.37,-1.302,-0.15,2159860.0,24606569.0,,,,,11.58,11.25,11.42,11.52,2650210560.000001,,,,,,11.37,15.0885,-24.644596878417342,True,2026-06-19,21.33316430020284,,20.801364023870416,8.184143222506394,True,2026-06-19,2650210560.000001,,,,沿用上一版：当前数据待补齐,2.152535496957403,8.443271767810026,True,2026-06-11,,未知,所属行业批量超时,11.37,11.39
301019,宁波色母,19.68,-2.719,-0.55,1660077.0,32889795.0,,,,,20.17,19.6,20.11,20.23,3246479534.5367928,,,,,,19.68,22.480083333333333,-12.455840540330144,True,2026-06-19,28.4527094853254,,73.5071488645921,69.13372582001682,False,2026-06-19,3246479534.5367928,,,,沿用上一版：当前数据待补齐,2.846108039132284,3.048780487804878,True,2025-07-07,,未知,所属行业批量超时,19.68,19.69
301035,润丰股份,49.81,-0.38,-0.19,1608674.0,79832511.0,,,,,50.85,48.7,50.49,50.0,13985202214.927423,,,,,,49.81,57.407833333333336,-13.23483728991688,True,2026-06-19,14.673297993184397,,10.0,5.641025641025641,True,2026-06-19,13985202214.927423,,,,沿用上一版：当前数据待补齐,1.8168736589675645,3.111824934752058,True,2026-06-01,,未知,所属行业批量超时,49.55,49.81
301056,森赫股份,11.94,-0.084,-0.01,2817898.0,33836486.0,,,,,12.25,11.86,11.99,11.95,3185432804.3736267,,,,,,11.94,14.8385,-19.533645584122382,True,2026-06-19,46.47251373626373,,87.80701754385964,81.75438596491227,False,2026-06-19,3185432804.3736267,,,,沿用上一版：当前数据待补齐,4.010068681318683,5.025125628140704,True,2025-12-11,,未知,所属行业批量超时,11.94,11.97
301087,可孚医疗,44.9,0.582,0.26,1481963.0,66611823.0,,,,,45.42,44.24,44.67,44.64,10591775300.000002,,,,,,44.9,52.02783333333333,-13.700038761304045,True,2026-06-19,27.351844466600188,,52.56064690026954,76.37017070979336,False,2026-06-19,10591775300.000002,,,,沿用上一版：当前数据待补齐,1.978644067796612,4.008908685968819,True,2026-04-10,,未知,所属行业批量超时,44.9,44.94
301088,戎美股份,12.74,-1.698,-0.22,1175200.0,15032600.0,,,,,13.08,12.68,12.96,12.96,2903446000.0,,,,,,12.74,15.014666666666669,-15.149631471450142,True,2026-06-19,40.63704314720814,,91.69675090252709,17.509025270758123,True,2026-06-19,2903446000.0,,,,沿用上一版：当前数据待补齐,1.1478934010152275,8.618524332810047,True,2026-06-01,,未知,所属行业批量超时,12.74,12.76
