代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率,60日涨跌幅,年初至今涨跌幅,市盈率TTM
301656,联合动力,16.9,-3.37,-0.59,61381.0,105299031.4,3.83,3.01,209.34,0.66,17.57,16.9,17.45,17.49,40640966379.0,3441330387.0,4.26,-25.94,-35.98,47.59
301638,南网数字,23.68,-3.23,-0.79,134053.0,322977220.42,4.78,5.36,243.86,0.76,24.85,23.68,24.38,24.47,75294117446.0,5925541238.0,6.83,-12.78,26.29,108.06
301636,泽润新能,41.93,-3.01,-1.3,13248.0,56387247.56,3.89,3.51,2426.19,1.02,43.48,41.8,42.84,43.23,2712624577.0,1582791376.0,2.56,-37.05,-14.25,4662.34
301633,港迪技术,44.02,-4.05,-1.86,6545.0,29077248.15,3.88,2.57,-51.24,0.74,45.58,43.8,45.57,45.88,2451033600.0,1122978461.0,2.72,-26.63,-36.59,37.47
301632,广东建科,14.91,-3.31,-0.51,25828.0,38895038.51,3.24,3.53,446.71,1.1,15.41,14.91,15.36,15.42,6240729600.0,1092336420.0,2.29,-27.55,-38.03,46.65
301631,壹连科技,72.74,-5.2,-3.99,27776.0,204684147.95,6.86,6.37,32.94,1.1,76.4,71.14,76.05,76.73,9309295169.0,3171059493.0,3.62,18.97,-0.7,30.63
301630,同宇新材,265.88,-5.04,-14.11,27497.0,743175345.47,6.78,19.64,82.64,1.07,279.99,261.0,274.0,279.99,14889280000.0,3722320000.0,8.96,116.48,121.57,106.96
301629,矽电股份,432.27,7.96,31.86,28268.0,1181486746.51,11.24,14.73,-433.64,1.23,436.0,391.0,396.0,400.41,18037448732.0,8297878263.0,15.39,80.15,98.33,583.27
301628,强达电路,108.12,-5.03,-5.73,25786.0,283366079.75,5.52,9.25,90.04,0.95,113.3,107.01,113.18,113.85,8149631496.0,3013931496.0,7.04,8.23,22.52,69.63
301626,苏州天脉,345.2,-4.98,-18.09,31017.0,1070853334.16,6.74,5.89,801.28,1.23,360.0,335.5,360.0,363.29,39932736000.0,18164078110.0,25.08,34.42,85.49,354.15
301622,英思特,49.5,-4.03,-2.08,16899.0,84343202.0,4.17,2.61,-113.64,0.72,51.48,49.33,51.48,51.58,5738628060.0,3200640102.0,3.73,-17.96,-22.96,73.64
301618,长联科技,47.47,3.71,1.7,54449.0,256414389.73,8.72,11.31,239.35,1.41,48.99,45.0,45.16,45.77,5995565624.0,2285747480.0,6.38,39.33,39.21,195.54
301617,博苑新材,57.3,1.24,0.7,40093.0,228360206.76,5.78,5.81,48.76,0.57,58.27,55.0,56.61,56.6,9954843600.0,3950949600.0,5.68,29.49,-3.97,57.13
301616,浙江华业,33.71,-3.85,-1.35,8319.0,28310052.0,4.25,2.93,45.71,1.03,34.99,33.5,34.8,35.06,2696800000.0,957424375.0,1.89,-27.51,-33.48,13.85
301613,新铝时代,36.38,-2.52,-0.94,13873.0,50936810.6,2.68,1.65,22.65,0.83,37.32,36.32,37.32,37.32,5232944566.0,3052327366.0,3.29,-18.52,-28.67,22.25
301611,珂玛科技,167.66,11.46,17.24,214264.0,3483414523.32,17.13,14.62,398.26,1.02,173.77,148.01,148.01,150.42,73099760000.0,24576053470.0,40.91,69.82,95.8,294.9
301609,山大电力,32.62,-5.75,-1.99,24858.0,82672742.8,5.69,6.78,91.49,1.22,34.59,32.62,34.39,34.61,5313145600.0,1195457760.0,4.32,-41.81,-20.52,39.4
301608,博实结,50.17,-3.05,-1.58,18314.0,93330993.48,5.64,3.08,30.18,1.11,52.78,49.86,51.78,51.75,6652296167.0,2985433730.0,3.05,-6.07,-17.02,26.66
301607,富特科技,42.26,-4.69,-2.08,93955.0,406978915.69,6.68,6.19,32.14,0.61,45.17,42.21,43.92,44.34,9894280088.0,6414699366.0,5.48,29.2,48.07,36.34
301606,绿联科技,57.75,-6.9,-4.28,38996.0,230185002.48,6.14,2.36,25.21,1.38,61.51,57.7,61.4,62.03,23961041297.0,9528680527.0,7.11,-16.88,-0.67,30.26
301603,乔锋智能,126.0,-6.81,-9.21,30449.0,392627338.0,8.51,8.07,35.93,0.84,135.84,124.33,135.84,135.21,15215760000.0,4754295000.0,6.14,81.48,67.11,39.78
301602,超研股份,13.83,-3.49,-0.5,23318.0,32552656.72,4.54,1.12,162.48,0.68,14.39,13.74,14.28,14.33,5923798894.0,2883546578.0,4.54,-28.71,-35.34,49.9
301601,惠通科技,15.58,-2.93,-0.47,19451.0,30555197.71,3.43,2.3,-311.06,0.88,16.1,15.55,16.1,16.05,2188678400.0,1316198400.0,1.67,-32.58,-43.71,33.57
301600,慧翰股份,83.6,-5.3,-4.68,13811.0,118142948.2,6.37,4.28,53.28,0.63,89.17,83.55,88.0,88.28,8738164600.0,2696810600.0,7.18,-15.92,-35.35,55.69
301599,理奇智能,42.96,-10.5,-5.04,111414.0,486243725.63,7.69,20.37,72.75,1.43,46.35,42.66,46.26,48.0,18541536000.0,2349935027.0,8.8,208.84,208.84,73.47
301598,博科测试,49.14,-3.5,-1.78,6096.0,30280231.0,3.3,3.47,40.93,0.87,50.79,49.11,50.79,50.92,2894209538.0,862295108.0,3.05,-15.52,-20.07,23.3
301596,瑞迪智驱,48.12,-6.69,-3.45,26553.0,131015671.38,6.59,6.06,64.1,0.89,51.48,48.08,51.15,51.57,5198471930.0,2109737575.0,5.91,4.07,-14.09,51.13
301595,太力科技,39.2,-2.78,-1.12,14934.0,58954086.0,5.11,3.66,96.92,0.99,40.68,38.62,39.6,40.32,4244576000.0,1600634000.0,4.78,-32.81,-19.67,80.15
301592,六九一二,120.35,-4.48,-5.65,27363.0,329301832.06,9.52,11.71,-156.1,1.31,128.0,116.0,125.29,126.0,8424500000.0,2811186328.0,9.02,6.25,-1.45,147.91
301591,肯特股份,52.11,-5.75,-3.18,56192.0,299944463.44,9.88,12.57,84.71,0.59,56.46,51.0,55.61,55.29,5698541160.0,2329043318.0,6.23,63.66,67.34,93.11
301590,优优绿能,136.2,-11.74,-18.11,11567.0,165248609.3,12.9,6.64,-307.06,1.47,154.41,134.5,153.71,154.31,5727636034.0,2371105800.0,2.96,-20.81,-23.18,139.08
301589,诺瓦星云,143.61,-0.62,-0.89,8041.0,116410119.42,3.17,2.33,34.82,0.81,146.6,142.02,144.0,144.5,13276457280.0,4949512906.0,3.54,-12.35,-12.27,22.86
301588,美新科技,41.6,8.96,3.42,62117.0,249986803.64,14.12,8.47,114.8,1.05,42.66,37.27,38.2,38.18,4944898566.0,3051742013.0,5.22,78.54,128.95,196.24
301587,中瑞股份,21.6,-4.8,-1.09,31283.0,68787924.88,4.76,4.26,52.79,0.93,22.68,21.6,22.44,22.69,3182285664.0,1586585664.0,1.59,-21.94,-7.69,54.16
301586,佳力奇,32.83,-2.15,-0.72,10848.0,35726999.0,3.04,2.05,181.62,1.07,33.44,32.42,33.41,33.55,2724085763.0,1737070428.0,2.1,-24.09,-34.55,54.41
301585,蓝宇股份,26.33,3.25,0.83,33436.0,89209908.34,10.0,4.91,50.01,2.22,27.8,25.25,25.25,25.5,2738320000.0,1793308153.0,2.79,-4.36,-14.26,38.52
301584,建发致新,20.03,-5.34,-1.13,36322.0,73822710.23,4.96,6.76,32.37,0.77,21.08,20.03,20.91,21.16,8438408835.0,1075897129.0,4.05,-22.87,-30.98,29.55
301583,托伦斯,22.6,,,,,,0.0,53.68,,,,,22.6,3143779079.0,,3.46,0.0,0.0,32.86
301581,黄山谷捷,45.89,-6.29,-3.08,16727.0,78326183.52,5.53,3.95,112.24,0.96,48.59,45.88,48.17,48.97,3671200000.0,1940894605.0,3.71,1.53,-2.57,89.72
301580,爱迪特,66.55,-8.21,-5.95,156552.0,1065532469.73,10.98,15.53,64.88,0.95,72.42,64.46,71.43,72.5,9928617859.0,6708341688.0,4.68,30.93,113.03,48.86
301578,辰奕智能,20.51,-2.84,-0.6,10339.0,21418265.15,3.17,3.43,-123.84,0.75,21.1,20.43,20.84,21.11,2172644974.0,617779044.0,2.39,-18.45,-20.47,167.19
301577,美信科技,81.83,-3.98,-3.39,13901.0,114177194.2,5.47,7.38,-71.42,0.6,84.79,80.13,84.79,85.22,3684763985.0,1541771714.0,5.01,32.63,44.93,-148.27
301575,艾芬达,26.77,-3.91,-1.09,7522.0,20344191.3,3.55,3.09,27.92,0.83,27.69,26.7,27.69,27.86,3248218260.0,652437102.0,2.34,-16.47,-26.25,27.19
301571,国科天成,65.49,-1.52,-1.01,38874.0,254527287.79,5.8,3.26,117.88,0.89,67.4,63.54,66.39,66.5,11750602715.0,7804219979.0,5.69,1.28,13.54,54.44
301568,思泰克,118.53,-3.02,-3.69,35009.0,416755802.46,5.61,7.36,115.75,0.68,122.66,115.8,121.75,122.22,12239218152.0,5641952141.0,12.15,151.44,147.3,102.11
301567,贝隆精密,35.11,-4.18,-1.53,14166.0,50389666.0,4.34,6.67,154.3,1.14,36.64,35.05,36.64,36.64,2527920000.0,745731134.0,3.48,-16.76,-25.3,-219.77
301566,达利凯普,37.38,-7.34,-2.96,385395.0,1467984509.23,6.25,18.26,69.29,1.03,39.41,36.89,38.7,40.34,14952373800.0,7890423612.0,9.9,89.27,92.68,92.54
301565,中仑新材,24.11,-12.83,-3.55,168336.0,421258466.88,12.0,13.15,75.84,1.19,27.32,24.0,27.3,27.66,9644241100.0,3086321100.0,3.95,13.78,-0.12,120.89
301563,云汉芯城,171.4,-9.5,-17.99,38122.0,674714128.25,7.96,19.92,70.26,0.79,186.4,171.33,186.38,189.39,14509169059.0,3279858123.0,11.77,51.49,45.87,111.59
301560,众捷汽车,27.21,-4.53,-1.29,19751.0,54332825.85,7.23,3.23,-196.64,1.02,28.99,26.93,28.99,28.5,3308736000.0,1661442600.0,3.47,-29.82,-19.92,86.14
301559,中集环科,12.3,-3.0,-0.38,24848.0,30824711.36,3.55,2.76,81.07,1.24,12.69,12.24,12.68,12.68,7380000000.0,1107000000.0,1.64,-21.15,-21.81,65.25
301558,三态股份,6.13,-2.39,-0.15,57135.0,35234572.84,3.18,2.6,84.87,0.94,6.27,6.07,6.26,6.28,4835657997.0,1345423753.0,3.5,-24.32,-24.79,98.93
301557,常友科技,87.41,-1.83,-1.63,13051.0,114220534.8,6.37,5.25,-266.58,0.84,91.0,85.33,89.23,89.04,5422131371.0,2173972100.0,5.44,30.64,-5.79,74.48
301556,托普云农,57.44,-3.87,-2.31,13540.0,78505813.77,3.36,4.59,199.97,1.17,59.4,57.39,59.4,59.75,4898483200.0,1693331200.0,5.05,-29.41,-41.27,45.61
301555,惠柏新材,42.18,-6.18,-2.78,53263.0,228725282.25,7.01,11.02,71.76,0.97,45.0,41.85,45.0,44.96,3891809406.0,2039181555.0,3.44,23.15,27.01,50.15
301552,科力装备,22.48,-3.93,-0.92,16273.0,37263554.13,6.28,5.26,27.57,1.52,23.95,22.48,23.23,23.4,2782124800.0,695531200.0,2.5,-18.49,-19.91,19.42
301551,无线传媒,19.8,-3.13,-0.64,43866.0,87680309.15,3.47,2.84,28.58,0.92,20.48,19.77,20.25,20.44,7920198000.0,3060163656.0,3.49,-28.7,-35.98,31.16
301550,斯菱智驱,89.43,-2.5,-2.29,71167.0,650286471.04,5.3,3.47,191.1,0.92,94.26,89.4,91.69,91.72,29990238713.0,18355428891.0,16.67,-15.09,-6.31,181.34
301548,崇德科技,92.3,-2.15,-2.03,38259.0,351392105.7,7.1,14.58,51.36,0.77,95.5,88.8,94.14,94.33,8030100000.0,2421488839.0,5.19,37.35,68.09,55.07
301539,宏鑫科技,13.25,-1.71,-0.23,19522.0,25892464.55,3.86,2.6,-33.33,0.98,13.52,13.0,13.47,13.48,1961000000.0,994568161.0,2.54,-29.86,-36.6,720.6
301538,骏鼎达,49.35,-4.88,-2.53,26427.0,133053839.72,5.19,6.05,37.9,0.76,52.0,49.31,52.0,51.88,5416656000.0,2156967050.0,3.74,-11.5,-13.51,29.48
301536,星宸科技,124.42,-2.68,-3.43,142073.0,1806229961.26,7.49,7.59,59.57,1.09,133.08,123.5,129.88,127.85,52469809165.0,23290585658.0,16.94,80.58,108.72,109.91
301535,浙江华远,13.18,-2.8,-0.38,40379.0,53681949.3,5.46,2.38,51.3,0.97,13.76,13.02,13.4,13.56,5605376475.0,2237912835.0,4.81,-36.24,-39.54,63.03
301533,威马农机,23.5,-3.29,-0.8,9061.0,21434128.53,3.46,3.19,71.31,0.69,24.15,23.31,24.03,24.3,2310207450.0,668262450.0,2.11,-24.99,-41.56,81.13
301531,春光集团,67.01,-10.23,-7.64,76571.0,529935684.81,8.88,16.33,124.01,0.92,73.31,66.68,73.31,74.65,14724331113.0,3141673588.0,10.17,403.83,403.83,110.28
301529,福赛科技,89.59,-2.83,-2.61,20426.0,183543206.74,4.53,3.21,86.3,0.72,92.2,88.02,92.0,92.2,10609586809.0,5694938324.0,7.58,12.24,10.67,78.28
301528,多浦乐,62.0,-3.02,-1.93,34621.0,211877881.22,7.1,7.48,-3747.22,1.2,63.62,59.08,63.62,63.93,5564810000.0,2867892646.0,3.57,51.74,32.42,92.58
301526,国际复材,52.27,9.17,4.39,1778775.0,9227403441.52,10.99,12.67,182.38,0.96,54.1,48.84,48.85,47.88,197103795569.0,73407618085.0,23.3,375.18,646.71,402.26
301525,儒竞科技,44.67,-6.25,-2.98,20878.0,95100842.19,6.53,3.02,140.77,0.73,47.65,44.54,47.3,47.65,5898069338.0,3089452067.0,1.83,-14.26,-27.32,71.02
301522,上大股份,26.01,-2.29,-0.61,48740.0,127991736.65,2.85,1.76,100.38,0.74,26.76,26.0,26.36,26.62,9672252009.0,7197465534.0,5.06,-15.41,-33.48,94.93
301520,万邦医药,23.55,-2.77,-0.67,6218.0,14827924.0,4.13,1.9,-2095.43,0.65,24.5,23.5,23.97,24.22,2194185834.0,770048333.0,1.47,-19.79,-16.52,90.21
301519,舜禹股份,11.02,-2.22,-0.25,27171.0,29897050.0,3.9,3.6,-29.59,0.97,11.22,10.78,11.22,11.27,1781304527.0,831729310.0,1.31,-21.95,-17.27,-69.8
301518,长华化学,27.48,-2.52,-0.71,17066.0,47269118.0,2.73,3.19,79.19,0.62,28.2,27.43,27.92,28.19,3997502272.0,1468949665.0,2.4,-33.56,-22.74,43.86
301517,陕西华达,48.6,-0.23,-0.11,47658.0,232148415.75,6.24,4.88,-114.9,1.25,49.99,46.95,48.02,48.71,7350136668.0,4741517088.0,5.78,-9.68,-30.05,-114.15
301516,中远通,14.15,-2.28,-0.33,49438.0,70476832.71,3.94,7.04,-121.3,0.96,14.57,14.0,14.36,14.48,3971929833.0,992982462.0,3.14,-22.89,-9.35,-82.47
301515,港通医疗,17.37,-2.96,-0.53,16629.0,29057485.0,4.3,2.54,-655.1,0.89,17.98,17.21,17.78,17.9,1737000000.0,1138960454.0,1.42,-21.37,-13.41,-355.42
301513,尚水智能,57.73,-5.35,-3.26,16303.0,95425039.06,5.26,8.09,49.04,1.05,60.88,57.67,60.55,60.99,5773000000.0,1163201135.0,4.42,120.43,120.43,42.17
301512,智信精密,46.23,-6.49,-3.21,34601.0,162819284.38,8.23,13.94,-23.87,0.99,49.68,45.61,48.16,49.44,2465603082.0,1147123482.0,2.34,2.05,5.69,81.24
301511,德福科技,155.3,1.8,2.75,391004.0,5880530600.85,8.32,10.44,166.22,0.94,156.22,143.53,147.07,152.55,97889006600.0,58180202220.0,23.91,302.33,335.14,405.26
301510,固高科技,31.3,-4.75,-1.56,98366.0,314348442.54,5.11,3.52,141.87,0.71,32.93,31.25,32.43,32.86,12520313000.0,8737684838.0,8.75,1.85,-16.31,162.13
301509,金凯生科,26.63,-5.77,-1.63,33141.0,91679637.6,6.9,5.84,48.18,1.1,28.58,26.63,28.0,28.26,3207494795.0,1511010913.0,1.52,-35.36,-19.01,43.33
301508,中机认检,22.85,-3.59,-0.85,20357.0,47094062.87,3.16,3.46,41.37,0.94,23.6,22.85,23.56,23.7,5166046820.0,1344411740.0,2.56,-21.59,-26.34,33.95
301507,民生健康,12.05,-4.06,-0.51,33389.0,40660218.0,3.98,3.03,17.11,0.84,12.52,12.02,12.4,12.56,4296479677.0,1326365889.0,2.7,-14.9,-20.78,36.15
301505,苏州规划,16.11,-2.13,-0.35,23715.0,38374245.67,3.46,3.03,194.58,1.01,16.5,15.93,16.47,16.46,1842983855.0,1259666193.0,1.92,-27.73,-27.2,86.63
301503,智迪科技,27.11,-2.73,-0.76,6788.0,18467977.4,2.91,2.09,119.02,0.68,27.72,26.91,27.59,27.87,2168800000.0,880532800.0,1.98,-22.54,-24.82,25.99
301502,华阳智能,85.68,-0.2,-0.17,18126.0,157071899.4,7.43,7.68,132.86,1.21,90.48,84.1,86.15,85.85,4890914280.0,2020934160.0,5.95,96.65,92.89,215.95
301501,恒鑫生活,25.42,-6.2,-1.68,13773.0,35829600.23,5.79,3.17,29.1,0.66,26.97,25.4,26.67,27.1,3759618000.0,1105770000.0,1.82,-30.58,-41.31,21.57
301500,飞南资源,26.51,-3.6,-0.99,153576.0,416845973.59,5.75,10.66,9.19,0.78,28.08,26.5,27.47,27.5,14897347600.0,3818783209.0,2.87,35.53,68.96,21.67
301499,维科精密,29.9,-12.32,-4.2,72488.0,220667541.5,7.36,20.97,79.33,1.83,31.87,29.36,30.6,34.1,4133820493.0,1033455138.0,3.19,-0.66,1.84,75.34
301498,乖宝宠物,38.43,-2.71,-1.07,39042.0,152112771.0,3.19,2.18,31.15,1.05,39.69,38.43,39.56,39.5,15390171241.0,6892137425.0,3.31,-26.94,-40.79,25.98
301491,汉桑科技,39.05,-4.99,-2.05,8160.0,32480054.39,5.52,2.85,43.2,1.23,41.28,39.01,41.07,41.1,5037450000.0,1116183723.0,2.31,-22.13,-30.37,23.42
301489,思泉新材,170.32,-3.58,-6.33,90827.0,1604374523.58,8.37,13.05,181.49,0.73,185.0,170.22,176.0,176.65,19255597942.0,11850995895.0,17.79,35.67,19.91,278.82
301488,豪恩汽电,124.41,-2.45,-3.13,17622.0,221541144.8,4.15,7.53,201.82,0.78,128.99,123.7,126.13,127.54,12616753758.0,2913060150.0,5.29,-4.55,-18.5,174.85
301487,盟固利,18.19,-9.05,-1.81,190751.0,358358952.81,9.8,6.99,105.21,1.41,20.14,18.18,20.0,20.0,8360423007.0,4962122933.0,4.33,-14.88,-17.05,119.28
301486,致尚科技,221.05,-4.48,-10.36,58158.0,1331259590.19,8.64,8.03,-1171.17,0.84,240.0,220.0,229.33,231.41,28444933945.0,16015902543.0,11.13,44.03,78.19,441.51
301479,弘景光电,57.08,-5.28,-3.18,37430.0,217559508.45,5.04,5.25,69.67,1.09,60.09,57.05,60.08,60.26,7109397679.0,4069856057.0,5.63,-13.15,-7.64,38.7
301469,恒达新材,27.99,-2.47,-0.71,9588.0,27047831.92,2.68,2.08,25.02,0.76,28.67,27.9,28.67,28.7,2504545200.0,1289182593.0,1.82,-10.72,-6.64,27.19
301468,博盈特焊,48.3,-3.88,-1.95,181295.0,926998003.34,11.36,18.59,260.67,1.25,53.9,48.19,50.24,50.25,8169850332.0,4709413640.0,3.58,33.31,20.57,168.52
301459,丰茂股份,31.3,-3.75,-1.22,7554.0,23923620.9,3.26,2.89,37.56,0.89,32.36,31.3,32.23,32.52,3259012966.0,816898418.0,2.6,-17.65,-29.15,38.57
301458,钧崴电子,63.32,-5.18,-3.46,190373.0,1221239359.57,8.98,16.2,114.24,0.87,68.0,62.0,67.88,66.78,16885335444.0,7438959417.0,10.5,87.12,99.5,126.27
301456,盘古智能,22.96,-2.26,-0.53,15178.0,35155408.01,3.28,2.49,49.26,0.82,23.63,22.86,23.4,23.49,3491970902.0,1397140980.0,1.57,-20.22,-26.65,39.68
301449,天溯计量,37.5,-4.8,-1.89,11346.0,43081370.1,4.95,5.52,226.1,1.14,39.45,37.5,39.04,39.39,3423913050.0,770380463.0,3.08,-31.39,-37.37,36.87
301448,开创电气,45.64,-12.98,-6.81,38640.0,187722253.31,14.3,8.0,-957.73,1.18,52.8,45.3,51.98,52.45,4773944000.0,2203613300.0,6.9,18.48,-8.43,-832.05
301446,福事特,38.02,-4.47,-1.78,9232.0,35577515.1,4.25,2.97,42.3,0.59,39.65,37.96,39.5,39.8,3954080000.0,1181281400.0,3.29,1.96,19.33,52.52
301439,泓淋电力,16.16,-3.0,-0.5,122741.0,200914127.93,3.66,6.7,28.49,0.68,16.72,16.11,16.5,16.66,6287885233.0,2961270292.0,2.12,1.76,9.86,30.59
301429,森泰股份,15.76,-1.44,-0.23,15783.0,25003380.75,3.19,3.59,29.34,0.92,16.15,15.64,15.96,15.99,1863147200.0,693771133.0,1.39,-19.18,-15.72,38.19
301428,世纪恒通,36.34,-2.78,-1.04,73690.0,271812499.23,4.52,10.58,54.38,0.63,37.92,36.23,36.97,37.38,3585546679.0,2530261715.0,2.98,-0.41,8.35,-102.56
301421,波长光电,92.94,6.1,5.34,112335.0,1039793883.01,11.64,24.26,415.36,1.28,96.0,85.8,86.13,87.6,10754830920.0,4303910596.0,9.0,9.11,-10.68,303.36
301419,阿莱德,46.05,-2.06,-0.97,81124.0,366042878.5,6.32,8.18,139.55,0.79,46.85,43.88,45.98,47.02,6907500000.0,4566237413.0,7.47,39.63,71.96,105.22
301418,协昌科技,54.23,-0.73,-0.4,71117.0,386945075.06,7.38,24.16,117.13,1.16,56.88,52.85,55.01,54.63,3976866703.0,1596332393.0,2.47,49.64,48.98,484.06
301413,安培龙,65.18,-5.51,-3.8,50070.0,332307509.47,5.31,6.56,674.2,0.92,68.84,65.18,68.84,68.98,8337993764.0,4978111354.0,6.72,-26.38,-37.0,113.49
301408,华人健康,14.17,-5.47,-0.82,126281.0,182686056.14,6.0,5.52,17.86,0.76,15.04,14.14,14.81,14.99,5668141700.0,3244354741.0,2.65,-15.76,-23.24,27.06
301399,英特科技,17.2,-0.64,-0.11,52593.0,89547135.25,7.05,9.62,-284.2,0.81,17.66,16.44,16.82,17.31,3182344000.0,940557679.0,2.45,-23.11,-11.39,142.47
301398,星源卓镁,34.13,-1.24,-0.43,21917.0,76606203.84,8.04,1.96,-61.06,1.43,36.55,33.77,34.24,34.56,3822599215.0,3822599215.0,3.52,-27.78,-36.96,284.9
301397,溯联股份,30.65,-3.22,-1.02,36013.0,112256719.08,4.86,5.07,56.53,0.83,32.15,30.61,31.41,31.67,4771067824.0,2176831012.0,2.36,4.39,-12.0,36.98
301396,宏景科技,289.7,-4.39,-13.3,138336.0,4010901317.93,8.65,9.78,514.45,0.74,307.0,280.8,306.0,303.0,62263646481.0,40994579638.0,51.56,153.06,513.64,1776.22
301395,仁信新材,12.63,0.88,0.11,109620.0,138266322.14,8.79,8.61,-7.63,1.59,13.1,12.0,12.5,12.52,3067201032.0,1608170802.0,2.13,-18.52,3.02,-34.61
301393,昊帆生物,56.11,-0.34,-0.19,29372.0,166019957.12,5.99,6.98,45.3,1.48,58.3,54.93,56.29,56.3,6059880000.0,2362498925.0,2.57,12.87,11.29,53.49
301392,汇成真空,243.8,7.4,16.79,103446.0,2519389634.04,8.39,25.36,221.69,1.58,253.35,234.31,248.1,227.01,24380000000.0,9946043102.0,32.63,110.72,89.08,588.54
301391,卡莱特,56.55,-9.52,-5.95,20317.0,118477336.71,8.5,2.19,183.11,1.48,61.31,56.0,61.0,62.5,5373087562.0,5249854368.0,2.56,-17.34,-33.35,226.4
301390,经纬股份,29.86,1.5,0.44,16725.0,49345150.66,6.22,3.41,-103.7,1.77,30.39,28.56,29.39,29.42,1791600000.0,1464817535.0,1.91,-20.84,-10.33,-2868.11
301389,隆扬电子,93.98,-5.9,-5.89,121068.0,1142728164.22,6.5,4.27,247.42,0.92,97.58,91.09,97.58,99.87,26643330000.0,26643330000.0,12.01,77.96,72.5,266.37
301388,欣灵电气,23.64,-2.52,-0.61,12657.0,30071829.52,5.32,1.74,122.19,0.94,24.7,23.41,24.68,24.25,2421861264.0,1718226971.0,2.51,-28.62,-21.67,108.19
301387,光大同创,91.43,-14.55,-15.57,64320.0,616898993.99,16.35,15.07,-1546.67,1.29,107.0,89.51,107.0,107.0,9759896862.0,3902627743.0,5.98,80.16,65.04,-7984.22
301386,未来电器,20.43,-2.62,-0.55,17576.0,36165863.0,4.24,3.91,47.42,0.92,21.13,20.24,21.13,20.98,2860200000.0,919350000.0,1.97,-17.12,-11.17,31.17
301383,天键股份,24.6,-4.87,-1.26,16967.0,42270582.62,5.34,2.4,-29.17,0.71,25.94,24.56,25.58,25.86,4018734720.0,1737110550.0,2.06,-10.15,-30.98,-56.89
301382,蜂助手,42.61,1.16,0.49,192338.0,805123226.8,9.24,8.14,83.89,0.96,43.78,39.89,41.98,42.12,12169156207.0,10071169980.0,6.37,27.69,20.23,78.66
301381,赛维时代,18.25,-0.6,-0.11,49731.0,92006255.36,5.45,2.51,43.58,1.33,18.89,17.89,18.39,18.36,7418350119.0,3622532619.0,2.71,-4.4,-10.28,26.64
301380,挖金客,26.28,-3.7,-1.01,15423.0,41049031.4,3.96,1.91,58.86,0.69,27.34,26.26,27.09,27.29,2664593139.0,2121810750.0,3.62,-17.36,-30.11,71.49
301379,天山电子,24.94,-4.44,-1.16,171834.0,432039411.06,5.02,7.89,87.48,0.65,25.96,24.65,25.9,26.1,6895609747.0,5429087468.0,4.84,40.9,35.62,54.79
301378,通达海,24.03,-4.0,-1.0,27083.0,65796105.44,4.35,5.9,-14.13,1.23,25.03,23.94,25.03,25.03,2321298000.0,1103326180.0,1.95,-23.59,-15.39,-16.99
301377,鼎泰高科,590.0,-7.88,-50.5,55708.0,3405198590.97,11.43,5.63,232.88,1.2,662.3,589.07,640.0,640.5,242733631060.0,58327951060.0,89.55,225.93,325.69,390.48
301376,致欧科技,16.99,-4.55,-0.81,67745.0,116088651.53,6.4,3.5,22.74,1.36,17.85,16.71,17.51,17.8,6837947885.0,3289992429.0,2.04,5.53,-4.92,22.79
301373,凌玮科技,165.5,-10.1,-18.6,74441.0,1275274959.23,8.47,18.25,117.24,1.04,180.59,165.0,180.0,184.1,17952131061.0,6749602719.0,10.77,133.89,420.44,124.58
301372,科净源,31.16,-2.07,-0.66,13773.0,43861943.22,5.47,3.35,93.09,0.77,32.86,31.12,31.82,31.82,2136685759.0,1282871066.0,2.88,18.52,22.87,-49.46
301371,敷尔佳,26.13,1.12,0.29,37244.0,96783757.0,3.79,4.79,19.8,1.41,26.43,25.45,25.78,25.84,13590317520.0,2032637022.0,2.49,20.25,14.15,26.5
301370,国科恒泰,8.14,-3.21,-0.27,27163.0,22270944.65,3.45,0.84,769.82,0.75,8.42,8.13,8.42,8.41,3830684000.0,2635313287.0,1.56,-20.66,-29.58,48.89
301369,联动科技,224.53,-3.47,-8.06,23288.0,531081117.93,6.36,4.25,1681.94,0.74,234.8,220.0,232.15,232.59,22971165619.0,12315300082.0,15.34,133.42,143.58,580.04
301368,丰立智能,39.08,-3.58,-1.45,25324.0,100370349.95,3.77,2.11,4473.29,0.82,40.61,39.08,40.61,40.53,4693508000.0,4693508000.0,4.98,-24.31,-37.64,-162.76
301367,瑞迈特,38.71,-3.68,-1.48,8388.0,32808088.8,4.45,0.86,31.55,0.63,40.5,38.71,40.5,40.19,4849757382.0,3797421503.0,1.61,-18.33,-36.36,25.24
301366,一博科技,62.44,1.69,1.04,183496.0,1150777029.39,7.36,15.68,281.99,0.86,64.99,60.47,62.6,61.4,13083440390.0,7305252344.0,6.1,102.4,77.03,275.41
301365,矩阵股份,32.23,-4.59,-1.55,33270.0,110666131.36,7.55,2.7,-94.53,0.75,34.78,32.23,33.5,33.78,5879680256.0,3968250712.0,3.42,16.48,37.09,135.14
301363,美好医疗,18.45,-5.19,-1.01,140671.0,263043187.52,5.5,2.69,64.77,0.57,19.4,18.33,19.13,19.46,14685588050.0,9631459810.0,4.0,1.82,8.21,51.01
