代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率,60日涨跌幅,年初至今涨跌幅,市盈率TTM
603703,盛洋科技,8.4,-6.35,-0.57,121297.0,104483378.0,7.25,2.92,142.63,1.09,8.98,8.33,8.9,8.97,3485849808.0,3485849808.0,4.22,-40.13,-42.39,-148.19
603701,德宏股份,17.52,-6.51,-1.22,54982.0,98842350.0,8.38,2.1,137.06,1.38,18.79,17.22,18.74,18.74,4579060506.0,4579060506.0,5.72,-29.81,-12.92,301.84
603700,宁水集团,10.93,-6.26,-0.73,108531.0,121770137.0,8.75,5.43,50.62,2.58,11.72,10.7,11.7,11.66,2185583939.0,2185583939.0,1.38,-14.94,-17.76,28.79
603699,纽威股份,39.33,-4.56,-1.88,144203.0,571844249.0,6.43,1.9,22.08,1.11,41.49,38.84,41.25,41.21,30491876418.0,29817753492.0,7.26,-28.87,-22.79,18.11
603698,航天工程,26.04,-9.99,-2.89,352847.0,927643430.0,6.08,6.58,85.18,1.58,27.8,26.04,27.3,28.93,13957179600.0,13957179600.0,4.01,-42.93,-32.68,62.42
603697,有友食品,9.97,-4.96,-0.52,75590.0,77108592.0,6.96,1.77,16.21,0.92,10.63,9.9,10.4,10.49,4264090217.0,4264090217.0,2.43,2.15,-17.33,21.21
603696,安记食品,10.95,-5.36,-0.62,78869.0,89077342.0,8.99,3.35,57.52,1.68,11.88,10.84,11.53,11.57,2575440000.0,2575440000.0,4.58,-31.13,-45.82,77.73
603693,江苏新能,11.57,3.12,0.35,187014.0,214805815.0,5.35,2.1,23.55,2.51,11.75,11.15,11.16,11.22,10314375932.0,10314375932.0,1.46,-19.43,-1.2,22.76
603690,至纯科技,24.02,-10.0,-2.67,306737.0,771211764.0,10.04,8.01,-29.16,0.69,26.7,24.02,26.33,26.69,9198801285.0,9198801285.0,2.65,-7.65,-23.62,-11.06
603689,皖天然气,7.49,-1.06,-0.08,39061.0,29543644.0,3.04,0.75,8.59,0.96,7.67,7.44,7.51,7.57,3938341954.0,3920625258.0,1.09,-4.34,-4.1,11.64
603688,石英股份,49.89,-7.59,-4.1,229873.0,1184587560.0,9.58,4.24,183.74,1.11,54.64,49.47,54.64,53.99,27024329838.0,27024329838.0,4.65,-1.91,36.72,196.75
603687,大胜达,13.05,-6.99,-0.98,274054.0,369464494.0,8.91,4.98,81.33,0.76,14.2,12.95,13.9,14.03,7177915825.0,7177915825.0,2.21,-31.5,37.51,103.45
603686,福龙马,12.19,-6.09,-0.79,222470.0,279840101.0,7.63,5.36,19.39,1.46,13.1,12.11,12.95,12.98,5064096625.0,5064096625.0,1.47,-35.67,-58.79,32.26
603685,晨丰科技,27.22,1.19,0.32,31127.0,83452338.0,5.84,1.55,172.67,0.98,27.73,26.16,27.73,26.9,6885314461.0,5483897633.0,3.42,-12.19,39.88,186.69
603683,晶华新材,23.0,-10.02,-2.56,6650.0,15295000.0,0.0,0.23,65.51,0.05,23.0,23.0,23.0,25.56,6698318911.0,6629655631.0,4.03,-19.47,-9.73,69.71
603682,锦和商管,8.07,-7.03,-0.61,172288.0,140773386.0,10.48,3.65,104.61,0.83,8.72,7.81,8.63,8.68,3813075000.0,3813075000.0,5.86,12.08,26.69,-23.3
603681,永冠新材,17.73,-5.19,-0.97,112110.0,206279932.0,8.34,4.72,39.35,1.2,19.2,17.64,18.67,18.7,4215162646.0,4215162646.0,1.25,-2.26,-6.09,30.61
603680,今创集团,9.41,1.29,0.12,102560.0,97338245.0,5.92,1.31,9.76,2.19,9.85,9.3,9.36,9.29,7374793597.0,7374793597.0,1.28,-28.66,-38.34,11.87
603679,华体科技,16.0,-10.01,-1.78,106264.0,178289845.0,12.71,5.98,-50.37,1.63,18.26,16.0,17.83,17.78,2842979472.0,2842979472.0,3.23,12.44,-0.99,-20.67
603678,火炬电子,47.23,-7.32,-3.73,248249.0,1206774211.0,10.89,5.22,141.58,0.82,51.8,46.25,51.64,50.96,22461011982.0,22461011982.0,3.67,34.71,34.02,88.86
603677,奇精机械,14.25,3.94,0.54,67668.0,95789339.0,7.22,3.51,58.79,1.46,14.5,13.51,13.51,13.71,2744562326.0,2744562326.0,2.44,-7.59,-20.75,66.27
603676,卫信康,8.99,-3.75,-0.35,34572.0,31685516.0,5.14,0.79,14.31,1.23,9.45,8.97,9.3,9.34,3912101885.0,3912101885.0,2.67,-11.08,-13.06,18.06
603669,灵康药业,6.57,-10.0,-0.73,295523.0,195654270.0,3.84,4.15,395.82,0.36,6.85,6.57,6.57,7.3,4680015754.0,4680015754.0,8.31,46.98,44.08,-27.26
603668,天马科技,10.89,-1.89,-0.21,83782.0,92720834.0,4.86,1.66,205.36,0.97,11.28,10.74,11.08,11.1,5508126411.0,5508126411.0,2.6,-21.54,-34.63,-28.99
603667,五洲新春,54.07,-7.06,-4.11,196738.0,1115801497.0,9.57,5.37,168.16,1.04,59.28,53.71,58.07,58.18,20717024423.0,19800583774.0,5.25,-22.8,-22.6,245.63
603666,亿嘉和,22.89,-9.99,-2.54,72287.0,173115230.0,10.3,3.52,-23.17,0.82,25.51,22.89,25.5,25.43,4704591314.0,4704591314.0,2.22,-15.69,-22.93,-47.12
603665,康隆达,24.97,-3.78,-0.98,38342.0,99946055.0,8.98,2.39,62.56,1.92,27.23,24.9,25.99,25.95,3999387644.0,3999387644.0,6.27,-11.39,-21.38,-215.64
603663,DR三祥新,41.81,-7.68,-3.48,158564.0,701225371.0,9.98,2.67,168.19,1.22,46.33,41.81,45.01,45.29,24817167010.0,24800309218.0,18.42,20.46,66.04,176.09
603662,柯力传感,52.6,-7.72,-4.4,85790.0,466748522.0,8.07,3.05,89.81,0.85,57.2,52.6,56.96,57.0,14771651057.0,14771651057.0,5.5,-7.61,-26.58,48.27
603661,恒林股份,28.76,-9.39,-2.98,38581.0,115374113.0,10.11,2.77,16.95,0.82,31.78,28.57,31.62,31.74,3999567812.0,3999567812.0,1.08,-8.26,-10.15,23.39
603660,苏州科达,8.28,-10.0,-0.92,255345.0,220431551.0,10.22,4.47,-7.21,1.37,9.22,8.28,9.19,9.2,4731959523.0,4731959523.0,6.63,-19.14,-24.93,-8.02
603659,璞泰来,21.7,-3.34,-0.75,319911.0,707977061.0,4.59,1.49,16.52,1.06,22.68,21.65,22.44,22.45,46528796598.0,46528796598.0,2.22,-38.68,-19.96,18.07
603658,安图生物,32.23,-2.66,-0.88,51853.0,169851240.0,3.75,0.91,19.47,1.41,33.44,32.2,33.0,33.11,18417020273.0,18417020273.0,2.19,-1.53,-5.51,17.8
603657,春光科技,22.22,-7.99,-1.93,44860.0,103211474.0,12.22,3.32,-21.21,1.31,24.69,21.74,24.38,24.15,3003922911.0,3003922911.0,3.44,-15.83,-25.44,-61.58
603656,泰禾智能,16.82,-4.86,-0.86,27983.0,48259662.0,6.05,1.53,137.07,1.16,17.89,16.82,17.58,17.68,3077140922.0,3077140922.0,2.33,-19.79,-26.81,94.25
603655,朗博科技,26.46,-7.29,-2.08,17431.0,47608355.0,10.83,1.64,85.27,1.35,29.5,26.41,28.5,28.54,2804760000.0,2804760000.0,5.1,-35.16,-36.32,64.97
603650,彤程新材,67.5,-3.54,-2.48,241624.0,1684417269.0,6.14,3.93,57.03,0.92,71.8,67.5,69.26,69.98,41585600475.0,41484614940.0,10.36,26.48,54.67,71.12
603648,畅联股份,9.12,-2.36,-0.22,44566.0,41235665.0,4.6,1.23,24.84,1.1,9.47,9.04,9.35,9.34,3305204736.0,3305204736.0,1.74,-7.22,-16.33,26.49
603639,海利尔,10.5,-1.69,-0.18,20819.0,22073897.0,3.65,0.61,12.19,1.48,10.8,10.41,10.62,10.68,3671306478.0,3568722528.0,1.08,-19.97,-17.32,24.1
603638,艾迪精密,19.24,-6.33,-1.3,158267.0,312640165.0,7.3,1.8,27.97,0.85,20.65,19.15,20.61,20.54,16944553503.0,16944553503.0,3.72,-11.54,2.18,38.24
603637,镇海股份,12.0,-5.06,-0.64,66873.0,82240077.0,7.04,2.8,-380.32,0.86,12.74,11.85,12.62,12.64,2864230524.0,2864230524.0,2.81,-21.67,11.42,49.12
603636,南威软件,6.57,-3.24,-0.22,202604.0,134168543.0,8.1,3.49,-19.14,0.8,6.95,6.4,6.82,6.79,3812968636.0,3812968636.0,2.06,-29.35,-44.51,-8.26
603633,徕木股份,5.75,-4.8,-0.29,123048.0,72192950.0,6.79,2.88,-17.13,1.06,6.08,5.67,6.01,6.04,2454162204.0,2454162204.0,1.41,-33.22,-43.24,-12.08
603630,拉芳家化,14.37,-2.31,-0.34,134259.0,194877976.0,6.46,5.96,37.7,1.43,15.11,14.16,14.42,14.71,3236189815.0,3236189815.0,1.71,-13.33,-25.77,-142.3
603629,利通电子,90.79,-10.0,-10.09,363967.0,3430529571.0,9.63,10.09,30.68,1.17,100.5,90.79,98.99,100.88,33295235120.0,32750077486.0,15.5,18.73,382.93,62.3
603628,清源股份,9.04,-1.95,-0.18,39967.0,36672973.0,4.23,1.47,137.16,1.16,9.38,8.99,9.22,9.22,2468881612.0,2460450004.0,1.9,-31.83,-32.84,82.44
603626,科森科技,13.82,-8.05,-1.21,319280.0,455011848.0,9.65,5.75,4.97,1.6,15.02,13.57,14.9,15.03,7668437316.0,7668437316.0,3.37,-42.18,-34.0,60.01
603619,中曼石油,17.74,-3.38,-0.62,390549.0,712648884.0,8.44,8.45,64.78,0.78,19.19,17.64,18.36,18.36,8201884298.0,8201884298.0,1.91,-46.4,-22.57,26.34
603618,杭电股份,27.9,-6.84,-2.05,515681.0,1486286915.0,10.02,7.46,59.65,0.86,30.4,27.4,30.01,29.95,19289379686.0,19289379686.0,7.13,9.67,246.15,-80.67
603617,君禾股份,6.21,-5.34,-0.35,84361.0,53788681.0,7.47,2.18,34.59,1.08,6.64,6.15,6.52,6.56,2420728403.0,2401570553.0,1.57,-15.97,-17.09,50.9
603616,韩建河山,4.91,-1.8,-0.09,154268.0,76147319.0,5.8,4.01,-48.45,0.64,5.07,4.78,5.0,5.0,1901240380.0,1886878630.0,8.93,-24.11,-5.39,-79.98
603615,茶花股份,14.94,-4.96,-0.78,51506.0,78335929.0,7.44,2.13,180.11,0.91,15.84,14.67,15.62,15.72,3612790800.0,3612790800.0,3.16,-24.77,-36.04,280.12
603613,国联股份,17.05,-5.33,-0.96,118680.0,208511758.0,6.39,1.65,11.21,1.15,18.2,17.05,17.93,18.01,12285169712.0,12285169712.0,1.31,-40.05,-39.11,9.26
603612,索通发展,14.69,-4.3,-0.66,139356.0,210053436.0,7.23,2.8,8.86,1.23,15.61,14.5,15.33,15.35,7317154503.0,7317154503.0,1.25,-46.91,-37.17,10.33
603611,诺力股份,16.5,-2.77,-0.47,22836.0,38218313.0,4.48,0.89,14.23,1.14,17.16,16.4,16.95,16.97,4250413052.0,4250413052.0,1.4,-16.83,-30.14,11.15
603610,麒盛科技,12.5,-8.76,-1.2,86458.0,111915920.0,10.44,2.45,32.72,1.0,13.76,12.33,13.6,13.7,4412395263.0,4412395263.0,1.44,-19.61,-33.9,46.85
603609,禾丰股份,6.55,-2.82,-0.19,45243.0,30037430.0,3.71,0.5,171.73,1.23,6.77,6.52,6.75,6.74,5949306921.0,5949306921.0,0.93,-6.16,-7.62,-104.81
603608,天创时尚,22.08,-7.62,-1.82,199511.0,457035911.0,10.29,4.69,180.42,1.0,24.1,21.64,24.0,23.9,9384655423.0,9384655423.0,8.09,81.58,114.37,329.47
603607,京华激光,21.01,-6.21,-1.39,59699.0,128911239.0,7.5,3.34,35.1,1.12,22.5,20.82,22.27,22.4,3750637968.0,3750637968.0,3.83,-8.69,-21.6,35.04
603606,东方电缆,37.74,-3.06,-1.19,128531.0,490900059.0,3.6,1.56,20.95,0.87,38.9,37.5,38.9,38.93,31128272337.0,31128272337.0,3.83,-25.12,-23.54,22.85
603605,珀莱雅,56.73,-5.8,-3.49,82987.0,478086874.0,6.71,2.1,15.32,1.58,60.6,56.56,60.22,60.22,22463721260.0,22463721260.0,3.82,-5.69,-17.16,15.24
603603,退市博天,0.39,,,,,,0.0,,,,,,0.39,,,,0.0,0.0,
603602,纵横通信,10.12,-3.53,-0.37,58588.0,61547701.0,10.01,2.54,117.71,1.51,11.1,10.05,10.69,10.49,2338301839.0,2338301839.0,2.62,-24.31,-30.49,-14.48
603601,再升科技,8.26,-7.5,-0.67,768742.0,651320534.0,9.29,6.73,164.88,0.81,8.92,8.09,8.92,8.93,9435736420.0,9435736420.0,3.5,-46.92,-33.71,255.95
603600,永艺股份,9.3,-3.53,-0.34,53918.0,50925254.0,5.19,1.63,10.66,1.27,9.75,9.25,9.65,9.64,3073028481.0,3073028481.0,1.37,-13.89,-19.62,12.43
603599,广信股份,9.98,0.3,0.03,148268.0,149632221.0,3.42,1.63,14.44,1.38,10.26,9.92,9.98,9.95,9084488063.0,9084488063.0,0.91,-25.52,-11.37,13.91
603598,引力传媒,15.07,-7.03,-1.14,144529.0,226616670.0,10.18,5.36,97.81,1.18,16.6,14.95,16.0,16.21,4064422703.0,4059901703.0,18.08,-31.59,-11.3,203.52
603596,伯特利,23.12,-2.69,-0.64,183230.0,428833284.0,4.84,2.04,19.31,0.85,24.12,22.97,23.81,23.76,20753475827.0,20753475827.0,2.65,-24.69,-32.77,15.87
603595,ST东尼,23.7,-8.32,-2.15,34320.0,84151525.0,11.53,1.48,57.87,1.16,26.25,23.27,25.85,25.85,5508883126.0,5508883126.0,3.62,34.97,40.15,-108.26
603590,康辰药业,34.21,-9.02,-3.39,69906.0,247970651.0,10.08,4.42,28.8,0.95,37.79,34.0,37.3,37.6,5439748418.0,5412825148.0,1.72,-5.24,-13.17,32.25
603589,口子窖,19.37,-2.42,-0.48,85738.0,169803082.0,5.19,1.43,8.81,1.26,20.39,19.36,19.85,19.85,11585574173.0,11585574173.0,1.11,-19.63,-34.45,29.59
603588,高能环境,12.21,-5.35,-0.69,727995.0,914803096.0,6.36,4.78,7.71,0.91,12.95,12.13,12.9,12.9,18598692720.0,18598692720.0,1.84,-20.3,60.24,15.29
603587,地素时尚,11.75,-0.76,-0.09,24991.0,29626283.0,2.87,0.53,13.8,1.35,12.0,11.66,11.81,11.84,5554257747.0,5554257747.0,1.49,-8.42,-12.05,19.95
603586,金麒麟,12.64,-2.24,-0.29,20097.0,25782058.0,4.87,1.03,72.78,1.24,13.15,12.52,12.93,12.93,2478107139.0,2478107139.0,1.11,-29.27,-32.15,35.49
603585,苏利股份,9.34,-1.99,-0.19,41721.0,39481164.0,5.46,1.54,29.87,0.97,9.73,9.21,9.51,9.53,2571823275.0,2529234743.0,0.95,-43.73,-29.35,14.28
603583,捷昌驱动,23.64,-2.72,-0.66,59596.0,142061450.0,4.69,1.56,45.17,0.99,24.48,23.34,24.29,24.3,9119388976.0,9036318016.0,1.99,-27.79,-37.39,27.21
603580,艾艾精工,44.92,9.99,4.08,2736.0,12290112.0,0.0,0.21,525.97,0.06,44.92,44.92,44.92,40.84,5869840144.0,5869840144.0,12.9,124.26,175.92,142.4
603579,荣泰健康,16.8,-5.46,-0.97,34790.0,59606037.0,7.2,1.73,12.11,1.4,17.94,16.66,17.79,17.77,3377679715.0,3377679715.0,1.22,-14.5,-27.93,19.14
603578,三星新材,11.55,-8.62,-1.09,60235.0,72192840.0,9.57,3.34,-223.99,1.01,12.65,11.44,12.58,12.64,2703399514.0,2083123720.0,1.91,-15.2,-4.39,-14.78
603577,汇金通,9.83,-3.15,-0.32,92966.0,93668466.0,5.02,2.74,61.27,1.38,10.28,9.77,10.24,10.15,3333737353.0,3333737353.0,1.71,-13.16,-6.02,32.78
603569,长久物流,5.77,-2.37,-0.14,43594.0,25549922.0,4.06,0.72,916.16,0.75,5.99,5.75,5.92,5.91,3482236838.0,3482236838.0,1.42,-11.09,-21.07,-38.52
603568,伟明环保,14.73,-6.24,-0.98,193338.0,291064362.0,7.96,0.94,17.17,1.78,15.85,14.6,15.69,15.71,30173777767.0,30173777767.0,2.11,-14.51,-28.67,15.58
603567,珍宝岛,6.03,10.04,0.55,1044793.0,610427925.0,8.58,11.12,-7.88,2.54,6.03,5.56,5.7,5.48,5669618781.0,5664601851.0,0.93,-9.6,-32.47,-3.5
603566,普莱柯,10.7,-2.82,-0.31,56809.0,61808765.0,4.81,1.64,22.73,1.55,11.13,10.6,10.98,11.01,3702866321.0,3702866321.0,1.48,-12.58,-11.06,21.43
603565,中谷物流,10.03,-0.79,-0.08,104760.0,106243073.0,2.87,0.5,9.99,1.09,10.29,10.0,10.13,10.11,21063632923.0,21063632923.0,2.01,-13.08,2.35,10.63
603559,中通国脉,7.55,-6.33,-0.51,115785.0,91487645.0,7.69,2.89,112.39,0.87,8.15,7.53,8.0,8.06,3029641191.0,3029641191.0,3.87,5.15,8.01,-20.38
603558,健盛集团,11.59,-1.95,-0.23,32506.0,38163963.0,4.4,0.95,10.87,0.86,12.04,11.52,11.82,11.82,3971174988.0,3971174988.0,1.78,-12.13,6.43,9.11
603557,*ST起步,4.1,0.49,0.02,53705.0,22293704.0,4.17,0.86,-21.88,1.23,4.23,4.06,4.06,4.08,2556091241.0,2556091241.0,45.68,0.74,62.06,-15.59
603556,海兴电力,24.06,3.22,0.75,121565.0,290780840.0,6.26,2.5,32.17,1.34,24.49,23.03,23.35,23.31,11699515930.0,11699515930.0,1.65,-27.88,-32.43,17.23
603555,ST贵人,0.67,,,,,,0.0,,,,,,0.67,,,,0.0,0.0,
603551,奥普科技,9.3,-0.96,-0.09,21050.0,19823887.0,3.41,0.55,21.76,1.16,9.58,9.26,9.45,9.39,3577557945.0,3532917945.0,2.89,-20.03,-15.76,12.44
603538,美诺华,34.52,-9.99,-3.83,456941.0,1631562098.0,8.76,13.56,94.14,0.46,37.88,34.52,37.0,38.35,11734321050.0,11630476709.0,4.27,-5.71,153.26,104.61
603536,惠发食品,8.35,-2.91,-0.25,68694.0,58450641.0,6.51,2.86,721.88,1.4,8.81,8.25,8.65,8.6,2023879513.0,2008444371.0,5.78,-16.25,-24.91,-39.83
603535,嘉诚国际,6.07,-2.57,-0.16,63871.0,39486714.0,5.3,1.25,42.09,1.41,6.36,6.03,6.23,6.23,3101274269.0,3101274269.0,1.25,-26.42,-43.32,281.64
603533,掌阅科技,17.9,-8.21,-1.6,310254.0,587981190.0,13.23,7.07,-58.23,1.43,20.38,17.8,20.17,19.5,7856253347.0,7856253347.0,3.42,-32.09,-19.08,-57.81
603530,神马电力,42.87,0.05,0.02,60853.0,266695351.0,7.14,1.42,47.05,2.35,45.5,42.44,43.05,42.85,18494305642.0,18325414861.0,10.54,-29.3,5.23,40.05
603529,爱玛科技,20.65,-1.67,-0.35,67733.0,141518518.0,3.0,0.8,22.75,1.03,21.28,20.65,20.99,21.0,17846721386.0,17502124015.0,1.9,-27.62,-29.18,10.98
603528,多伦科技,5.68,-1.9,-0.11,199158.0,115062618.0,7.6,2.82,-49.69,1.66,5.99,5.55,5.95,5.79,4009683144.0,4009683144.0,2.13,-30.9,-41.26,-75.94
603527,众源新材,8.94,-5.2,-0.49,96709.0,88834888.0,5.83,3.05,18.45,1.03,9.49,8.94,9.41,9.43,2833722528.0,2833722528.0,1.36,-26.36,-18.65,96.31
603520,司太立,9.05,-6.99,-0.68,196207.0,182056102.0,7.3,4.48,47.34,1.12,9.73,9.02,9.65,9.73,3967609423.0,3967609423.0,1.61,-15.5,-1.09,235.64
603519,立霸股份,16.1,5.3,0.81,195515.0,306653812.0,8.24,7.34,31.71,1.85,16.12,14.86,15.14,15.29,4287878208.0,4287878208.0,4.3,24.04,45.83,27.54
603518,XD锦泓集,7.79,-1.14,-0.09,74315.0,58619945.0,4.82,2.16,6.07,1.23,8.1,7.72,7.94,7.88,2690291955.0,2680336335.0,0.71,-11.78,-18.09,10.84
603517,ST绝味,10.39,-3.26,-0.35,53549.0,56013399.0,4.66,0.88,22.06,0.93,10.75,10.25,10.7,10.74,6296360115.0,6296360115.0,1.05,-19.39,-18.57,-26.27
603516,淳中科技,88.25,-9.1,-8.84,93652.0,850769758.0,9.91,4.61,2622.82,1.45,97.0,87.38,95.7,97.09,17938425622.0,17938425622.0,10.66,-40.95,-60.5,60.63
603515,欧普照明,16.95,-2.81,-0.49,10299.0,17721808.0,3.78,0.14,24.0,0.99,17.5,16.84,17.3,17.44,12581641746.0,12480760770.0,1.93,-14.91,-2.75,13.82
603511,爱慕股份,11.6,-3.81,-0.46,17515.0,20741100.0,4.98,0.44,12.62,0.87,12.17,11.57,12.0,12.06,4733236299.0,4661892819.0,1.09,-16.43,-23.28,29.53
603508,思维列控,21.95,-0.81,-0.18,54271.0,120247806.0,2.26,1.42,13.03,1.45,22.36,21.86,22.13,22.13,8368972575.0,8368972575.0,2.11,-8.88,-19.6,14.19
603507,振江股份,21.84,-6.47,-1.51,82582.0,184337616.0,7.84,3.49,13.44,1.06,23.42,21.59,23.28,23.35,5218318429.0,5160875735.0,2.05,-37.11,9.15,25.93
603506,南都物业,9.49,-4.14,-0.41,44499.0,43416103.0,7.47,2.37,9.34,1.33,10.19,9.45,9.9,9.9,1782011123.0,1782011123.0,1.49,-23.03,-26.15,15.17
603505,金石资源,16.08,1.52,0.24,275033.0,443099178.0,4.04,3.27,55.23,1.03,16.4,15.76,15.88,15.84,13534034513.0,13534034513.0,7.3,-10.47,-13.69,42.27
603501,豪威集团,104.12,-5.22,-5.73,480888.0,5196279825.0,8.33,3.98,65.08,1.04,112.48,103.33,109.03,109.85,130931214755.0,125648051423.0,4.0,11.14,-17.23,35.56
603500,祥和实业,8.55,-6.56,-0.6,95353.0,84164588.0,7.43,2.87,18.09,1.18,9.18,8.5,9.15,9.15,2845296753.0,2843807540.0,2.83,-22.06,-27.3,20.57
603499,翔港科技,10.93,-7.84,-0.93,82679.0,93675349.0,9.95,1.95,37.81,1.42,12.11,10.93,12.05,11.86,4630299356.0,4630299356.0,5.14,-31.3,-24.83,43.8
603496,恒为科技,24.5,-2.31,-0.58,336974.0,843326081.0,5.54,10.52,337.16,1.48,25.75,24.36,25.26,25.08,7845126454.0,7845126454.0,5.65,-17.59,-10.12,161.24
603489,八方股份,25.48,-5.42,-1.46,48954.0,128008591.0,7.39,2.09,33.4,1.29,27.29,25.3,26.86,26.94,5978066105.0,5978066105.0,2.19,-33.3,-16.27,47.55
603488,展鹏科技,7.47,-6.97,-0.56,120745.0,92209605.0,9.71,4.14,-29.22,1.51,8.05,7.27,8.05,8.03,2181168587.0,2181168587.0,2.82,-33.66,-4.23,-12.69
603486,科沃斯,53.39,-4.08,-2.27,71800.0,388620817.0,5.48,1.25,19.08,1.1,56.16,53.11,55.36,55.66,30891363771.0,30611297183.0,3.53,-16.38,-33.06,18.3
603477,巨星农牧,15.13,-4.66,-0.74,182740.0,282466965.0,5.61,3.58,-5.55,0.91,15.99,15.1,15.66,15.87,7912681711.0,7717371401.0,2.89,-17.73,-11.98,-17.36
603466,风语筑,11.67,-5.43,-0.67,746788.0,884260614.0,4.62,12.55,40.73,1.02,12.19,11.62,11.94,12.34,6941648502.0,6941648502.0,3.36,20.56,24.95,-432.73
603459,红板科技,82.31,-9.99,-9.14,125557.0,1048476458.0,5.1,15.88,125.29,0.7,86.97,82.31,86.95,91.45,62041457828.0,6506758432.0,15.22,30.84,365.03,111.71
603458,勘设股份,7.64,-5.21,-0.42,134992.0,104671370.0,7.32,4.41,-36.65,0.84,8.09,7.5,8.05,8.06,2338791287.0,2338791287.0,0.91,-38.39,-23.75,-6.11
603456,九洲药业,14.46,-9.79,-1.57,381548.0,572548066.0,8.42,4.33,18.52,1.02,15.8,14.45,15.56,16.03,12749527005.0,12749527005.0,1.45,-14.23,-18.76,19.56
603444,吉比特,340.74,-5.56,-20.06,24156.0,844512032.0,6.55,3.35,11.86,0.99,364.29,340.66,356.0,360.8,24547284755.0,24547284755.0,4.46,-10.66,-18.26,12.1
603439,三力制药,10.95,-4.03,-0.46,155858.0,173892869.0,6.13,3.86,25.21,1.26,11.55,10.85,11.4,11.41,4477785865.0,4422050365.0,3.05,-0.09,-5.93,91.91
603435,嘉德利,45.5,-4.51,-2.15,30630.0,143187064.0,6.44,8.58,82.36,0.96,48.57,45.5,47.39,47.65,20892123070.0,1623783161.0,9.81,188.71,188.71,85.09
603429,*ST集友,7.53,-9.28,-0.77,45941.0,35893822.0,11.81,0.88,-222.97,1.31,8.45,7.47,8.31,8.3,3949375551.0,3949375551.0,3.13,-25.74,-24.02,-165.59
603421,鼎信通讯,5.35,-5.48,-0.31,105549.0,57646390.0,7.24,1.62,-9.31,1.11,5.68,5.27,5.65,5.66,3489219234.0,3489219234.0,1.45,-35.46,-25.28,-5.9
603418,友升股份,43.11,-2.6,-1.15,9828.0,43037865.0,3.84,2.38,20.16,1.24,44.6,42.9,44.24,44.26,8323180621.0,1783228423.0,1.86,-14.52,-27.75,16.48
603416,信捷电气,49.9,-5.33,-2.81,39612.0,202346563.0,7.66,2.84,36.02,1.05,53.25,49.21,52.51,52.71,7833090075.0,6963351388.0,3.0,-4.22,-9.65,29.84
603409,汇通控股,17.05,-3.89,-0.69,26598.0,46164601.0,5.75,4.94,19.24,1.49,17.86,16.84,17.58,17.74,3201613076.0,918620105.0,2.11,-41.23,-31.22,20.02
603408,建霖家居,9.95,-2.55,-0.26,18368.0,18576000.0,4.02,0.41,11.8,1.14,10.31,9.9,10.22,10.21,4453351350.0,4453351350.0,1.35,-14.0,-22.87,10.82
603407,长裕集团,59.08,-9.99,-6.56,59558.0,363128468.0,12.31,16.58,108.03,1.61,67.16,59.08,66.11,65.64,24097268647.0,2121680487.0,11.69,326.26,326.26,95.21
603406,天富龙,25.92,-1.59,-0.42,12716.0,33499732.0,3.76,3.47,23.51,1.26,26.8,25.81,26.6,26.34,10368259200.0,950293115.0,2.22,-26.03,-36.31,24.06
603402,陕西旅游,60.18,-3.87,-2.42,15940.0,98094007.0,6.37,6.34,36.73,1.05,63.87,59.88,61.8,62.6,6050096040.0,1512524040.0,2.17,-42.0,-0.27,17.23
603400,华之杰,47.28,-3.92,-1.93,20935.0,103228210.0,9.92,7.48,37.95,1.95,52.0,47.12,49.0,49.21,4728000000.0,1323840000.0,3.95,-30.15,-8.71,42.52
603399,永杉锂业,12.88,-5.92,-0.81,437454.0,583922608.0,8.47,8.54,12.45,0.92,13.97,12.81,13.7,13.69,6598303559.0,6598303559.0,4.07,1.42,23.97,-38.51
603398,*ST沐邦,11.3,2.91,0.32,181101.0,190952055.0,14.39,4.18,-16.49,1.64,11.47,9.89,11.0,10.98,4900149221.0,4900149221.0,68.5,-1.74,36.64,-6.19
603396,金辰股份,22.41,-4.52,-1.06,29628.0,67791432.0,6.43,2.14,35.61,1.07,23.75,22.24,23.43,23.47,3104400782.0,3104400782.0,1.19,-37.92,-32.9,57.27
603395,红四方,22.29,0.54,0.12,52112.0,115672436.0,3.47,8.02,69.72,1.68,22.61,21.84,22.0,22.17,5795400000.0,1448850000.0,4.11,-20.45,-23.59,113.89
603393,新天然气,24.18,1.34,0.32,141491.0,349029930.0,6.5,3.34,17.66,1.35,25.32,23.77,23.81,23.86,10250417687.0,10250417687.0,1.09,-28.01,-9.06,17.84
603392,万泰生物,28.55,-4.52,-1.35,81060.0,236328344.0,6.35,0.64,-209.95,1.16,30.33,28.43,30.0,29.9,36098414554.0,36098414554.0,3.05,-29.59,-36.47,-92.92
603391,力聚热能,52.91,-10.0,-5.88,19663.0,109677544.0,11.21,8.64,321.49,1.04,59.5,52.91,59.19,58.79,4814810000.0,1203702500.0,2.26,-18.03,-17.29,24.56
603390,通达电气,9.21,-4.06,-0.39,78092.0,73216972.0,5.83,2.22,12.68,1.08,9.68,9.12,9.58,9.6,3238714773.0,3233391245.0,1.92,-23.57,-29.21,24.85
