代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率,60日涨跌幅,年初至今涨跌幅,市盈率TTM
601789,宁波建工,6.22,-0.96,-0.06,856843.0,533544384.0,2.71,7.88,12.8,0.83,6.35,6.18,6.2,6.28,9481717475.0,6759887230.0,1.51,19.62,24.65,29.98
601788,光大证券,15.35,0.13,0.02,190008.0,292388246.0,1.37,0.49,15.17,0.74,15.5,15.29,15.33,15.33,70775590259.0,59967827179.0,1.14,-8.41,-12.54,17.38
601778,晶科科技,7.21,-2.83,-0.21,3405415.0,2500471166.0,4.85,9.13,-52.17,0.96,7.53,7.17,7.41,7.42,26882083338.0,26882083338.0,1.64,68.85,93.82,113.96
601777,千里科技,11.31,-0.09,-0.01,251908.0,286140599.0,2.12,0.56,264.28,0.76,11.45,11.21,11.22,11.32,51133641803.0,51133641803.0,4.94,6.7,6.4,453.58
601766,中国中车,5.89,-0.84,-0.05,1038188.0,612950224.0,1.18,0.43,12.51,0.74,5.95,5.88,5.95,5.94,169036309478.0,143290730503.0,0.96,-6.66,-13.64,12.52
601728,中国电信,6.09,1.67,0.1,824294.0,496049095.0,2.5,0.11,18.95,1.2,6.1,5.95,5.98,5.99,557278474677.0,472765047777.0,1.19,1.5,-3.33,17.6
601727,上海电气,8.05,-1.23,-0.1,783827.0,632098106.0,0.98,0.62,82.21,1.22,8.12,8.04,8.12,8.15,125097979170.0,101555899070.0,2.28,-7.58,-6.5,96.65
601718,ST际华,2.51,-4.92,-0.13,44804.0,11245804.0,0.0,0.1,-22.52,0.3,2.51,2.51,2.51,2.64,10946284453.0,10946284453.0,0.9,-24.4,-25.07,-25.87
601717,中创智领,18.12,-0.71,-0.13,105544.0,191064877.0,0.99,0.68,9.07,0.52,18.21,18.03,18.2,18.25,32351446732.0,27944043028.0,1.29,-26.7,-26.19,7.9
601702,华峰铝业,18.88,-1.1,-0.21,66379.0,125333877.0,1.99,0.66,19.4,1.32,19.09,18.71,19.01,19.09,18852257728.0,18852257728.0,2.82,-28.32,-7.77,16.0
601700,风范股份,5.52,0.0,0.0,97035.0,53565011.0,1.99,0.85,55.33,0.64,5.58,5.47,5.51,5.52,6285940296.0,6285940296.0,2.92,-1.95,-2.47,-19.89
601699,潞安环能,15.42,-1.91,-0.3,176485.0,272585579.0,3.94,0.59,16.03,0.65,15.84,15.22,15.7,15.72,46127529864.0,46127529864.0,1.0,13.13,30.68,39.19
601698,中国卫通,38.42,1.56,0.59,586347.0,2236939875.0,3.49,1.39,1511.66,1.64,38.7,37.38,37.6,37.83,162300887529.0,162300887529.0,10.16,1.11,7.53,408.17
601696,中银证券,12.43,-0.8,-0.1,181200.0,226406652.0,1.44,0.65,23.88,0.98,12.6,12.42,12.46,12.53,34530540000.0,34530540000.0,1.78,-8.67,-17.08,30.65
601689,拓普集团,67.61,4.87,3.14,571325.0,3833571443.0,7.68,3.29,53.23,2.65,68.83,63.88,64.2,64.47,117495063564.0,117495063564.0,4.78,-6.33,-12.4,42.49
601688,华泰证券,19.12,-1.09,-0.21,477565.0,915797852.0,1.29,0.65,8.99,0.71,19.31,19.06,19.24,19.33,172593635588.0,139705214987.0,0.97,-16.72,-18.95,9.84
601686,友发集团,5.58,-0.36,-0.02,29479.0,16458362.0,0.89,0.2,15.89,0.92,5.61,5.56,5.59,5.6,8211232483.0,8211232483.0,1.23,-11.99,-6.84,12.14
601678,滨化股份,5.06,-0.78,-0.04,357877.0,182096131.0,2.16,1.75,17.77,0.81,5.15,5.04,5.1,5.1,10407591557.0,10339281557.0,0.89,-9.32,19.34,37.75
601677,明泰铝业,17.29,-1.65,-0.29,245027.0,423324557.0,2.9,2.01,7.66,1.18,17.59,17.08,17.45,17.58,21500523511.0,21059334581.0,1.09,3.04,16.9,9.67
601669,中国电建,5.84,-2.01,-0.12,3077440.0,1810386838.0,2.68,2.35,12.89,2.08,5.98,5.82,5.97,5.96,100600770511.0,76337710964.0,0.68,3.18,12.31,10.77
601668,中国建筑,4.91,0.0,0.0,760473.0,373223677.0,0.61,0.18,3.65,0.64,4.92,4.89,4.91,4.91,202883117080.0,202883117080.0,0.41,-2.58,-4.29,5.35
601666,平煤股份,8.12,-0.98,-0.08,220076.0,179234755.0,3.05,0.89,41.73,0.87,8.32,8.07,8.3,8.2,20051234990.0,20051234990.0,0.92,-5.47,3.18,100.42
601665,齐鲁银行,6.27,-0.95,-0.06,256870.0,161279119.0,1.9,0.42,6.17,0.84,6.35,6.23,6.32,6.33,38584592632.0,38584592632.0,0.76,10.0,11.57,6.53
601658,邮储银行,5.03,-0.2,-0.01,662012.0,333944225.0,0.99,0.09,5.87,0.84,5.07,5.02,5.04,5.04,604078119065.0,364814837043.0,0.59,-0.59,-5.63,6.87
601636,旗滨集团,6.21,-6.62,-0.44,1137640.0,719107438.0,7.97,3.85,350.25,2.09,6.69,6.16,6.57,6.65,18373239651.0,18373239651.0,1.23,-11.41,4.72,113.36
601633,长城汽车,19.82,-0.15,-0.03,78473.0,155709478.0,0.65,0.13,44.85,0.91,19.92,19.79,19.87,19.85,169617030294.0,123067205496.0,1.92,-4.2,-12.42,18.72
601628,中国人寿,37.37,-0.19,-0.07,226333.0,843324084.0,1.66,0.11,13.54,0.82,37.54,36.92,37.3,37.44,1056252025850.0,778175316100.0,1.77,-24.84,-17.87,7.3
601619,嘉泽新能,5.94,-1.66,-0.1,373528.0,223682780.0,2.98,1.53,32.93,0.88,6.09,5.91,5.98,6.04,17301876871.0,14462036236.0,2.17,2.95,33.78,28.55
601618,中国中冶,2.96,-0.34,-0.01,647337.0,191830394.0,1.01,0.36,9.39,1.12,2.98,2.95,2.96,2.97,61341912743.0,52843752743.0,0.59,-5.43,-0.34,45.53
601616,广电电气,4.66,-1.89,-0.09,180485.0,84411773.0,2.74,2.11,-42.27,1.34,4.78,4.65,4.78,4.75,3978126987.0,3978126987.0,1.67,-4.9,20.73,-67.84
601615,明阳智能,16.1,1.0,0.16,618972.0,990570845.0,3.14,2.74,369.14,1.14,16.25,15.75,15.94,15.94,36410096967.0,36410096967.0,1.38,-30.6,11.19,95.2
601611,中国核建,13.57,-1.95,-0.27,283625.0,385450321.0,2.17,0.94,25.38,1.06,13.82,13.52,13.82,13.84,40897730257.0,40897730257.0,1.82,-12.4,0.67,34.94
601609,金田股份,10.29,-1.06,-0.11,139992.0,143924168.0,1.63,0.81,26.12,1.16,10.38,10.21,10.34,10.4,17787687006.0,17787687006.0,1.76,-13.6,-4.72,23.04
601608,中信重工,6.17,0.98,0.06,422388.0,258502049.0,2.95,0.92,74.29,1.89,6.22,6.04,6.1,6.11,28255844706.0,28255844706.0,3.0,-18.82,-6.37,74.43
601607,上海医药,17.03,-0.58,-0.1,49650.0,84747475.0,1.05,0.18,11.14,0.95,17.19,17.01,17.19,17.13,63153401607.0,47500203810.0,0.82,-1.56,-4.0,10.87
601606,长城军工,38.95,0.41,0.16,105848.0,410488977.0,3.56,1.46,-126.67,1.56,39.38,38.0,38.45,38.79,28208696180.0,28208696180.0,12.93,-14.79,-19.06,4072.96
601601,中国太保,36.89,-1.13,-0.42,251232.0,929226929.0,1.69,0.37,8.84,0.85,37.35,36.72,37.32,37.31,354894396275.0,252513579275.0,1.11,-19.01,-11.98,6.58
601600,中国铝业,11.68,-2.18,-0.26,1206993.0,1420144144.0,2.6,0.92,9.06,0.88,11.95,11.64,11.82,11.94,200370065099.0,153864905197.0,2.48,-17.34,-4.42,13.66
601599,浙文影业,3.72,0.81,0.03,163285.0,60660867.0,1.63,1.41,60.34,1.34,3.73,3.67,3.68,3.69,4317217925.0,4317217925.0,2.82,-17.52,-6.53,38.74
601598,中国外运,6.05,0.83,0.05,99809.0,60424329.0,1.83,0.19,15.92,0.96,6.09,5.98,5.99,6.0,43401194923.0,31202694873.0,1.04,1.17,-0.17,10.69
601595,上海电影,23.89,0.72,0.17,29775.0,70989343.0,1.52,0.66,205.82,1.29,24.02,23.66,23.72,23.72,10707498000.0,10707498000.0,6.33,-19.99,-16.56,176.6
601588,北辰实业,2.06,2.49,0.05,608003.0,125659223.0,4.98,2.29,-11.49,1.13,2.12,2.02,2.03,2.01,6936061200.0,5479600000.0,1.06,15.08,18.39,-2.44
601579,会稽山,17.85,-1.22,-0.22,39065.0,69602177.0,2.1,0.81,17.84,0.7,18.05,17.67,17.99,18.07,8558421851.0,8558421851.0,2.2,-17.74,-11.94,31.6
601577,长沙银行,9.69,-1.12,-0.11,113423.0,110511146.0,2.04,0.28,4.24,0.75,9.87,9.67,9.8,9.8,38968855876.0,38960424326.0,0.53,-0.72,-0.1,4.73
601568,北元集团,3.83,0.79,0.03,144833.0,55462792.0,1.58,0.36,185.67,0.86,3.86,3.8,3.81,3.8,15213611118.0,15213611118.0,1.34,-11.75,2.96,371.13
601567,三星电气,19.6,-3.31,-0.67,231516.0,458213729.0,3.85,1.65,41.15,1.18,20.28,19.5,20.28,20.27,27542104240.0,27542104240.0,2.36,-17.05,-14.86,28.93
601566,九牧王,10.92,0.92,0.1,47350.0,51697643.0,2.03,0.82,22.6,1.37,10.98,10.76,10.77,10.82,6275037678.0,6275037678.0,1.54,-11.22,-16.7,36.46
601555,东吴证券,8.28,1.35,0.11,430799.0,357649224.0,3.06,0.87,12.84,1.16,8.38,8.13,8.15,8.17,41140859490.0,41140859490.0,0.94,-13.48,-8.61,12.19
601528,瑞丰银行,5.24,0.38,0.02,76489.0,40004821.0,0.77,0.44,6.09,0.75,5.25,5.21,5.22,5.22,10281725710.0,9088552259.0,0.51,-3.85,-8.07,5.24
601519,大智慧,11.17,1.73,0.19,234756.0,260108659.0,3.73,1.18,-187.75,1.16,11.23,10.82,10.9,10.98,22218917200.0,22218917200.0,17.13,-11.98,-13.21,-292.4
601518,吉林高速,2.94,1.03,0.03,110448.0,32320109.0,1.72,0.58,12.06,0.92,2.95,2.9,2.91,2.91,5558226317.0,5558226317.0,0.95,1.38,4.26,11.31
601515,衢州东峰,4.52,-0.22,-0.01,222975.0,100702265.0,2.87,1.16,-205.51,1.16,4.58,4.45,4.52,4.53,8698607433.0,8698607433.0,1.78,8.39,5.12,-19.45
601512,中新集团,10.56,1.83,0.19,324814.0,354720837.0,8.58,2.17,33.34,2.35,11.41,10.52,11.41,10.37,15828278400.0,15828278400.0,1.03,8.42,17.33,17.28
601500,通用股份,4.64,-0.64,-0.03,106159.0,49268931.0,1.07,0.67,14.57,0.57,4.67,4.62,4.66,4.67,7374425010.0,7345123410.0,1.2,-1.07,-3.73,32.74
601456,国联民生,9.64,0.0,0.0,126382.0,121917704.0,1.24,0.29,27.56,0.56,9.69,9.57,9.6,9.64,54760914650.0,42194102788.0,1.02,-0.72,-5.21,25.72
601399,国机重装,4.3,0.0,0.0,497512.0,212972248.0,1.63,0.69,61.06,0.75,4.31,4.24,4.28,4.3,31018290327.0,31018290327.0,2.08,-16.02,-10.04,64.69
601398,工商银行,7.46,0.95,0.07,1615462.0,1203589848.0,1.08,0.06,7.65,0.96,7.49,7.41,7.41,7.39,2658790677884.0,2011307105541.0,0.67,2.9,-5.93,7.16
601390,中国中铁,5.08,-0.59,-0.03,673772.0,342462384.0,0.78,0.33,7.19,0.72,5.11,5.07,5.1,5.11,125406007399.0,104032466199.0,0.39,-10.88,-6.1,5.91
601388,怡球资源,4.0,-2.2,-0.09,588910.0,237065367.0,2.69,2.68,36.71,0.89,4.09,3.98,4.05,4.09,8804890464.0,8804890464.0,1.88,-13.23,32.89,42.26
601377,兴业证券,6.05,-0.82,-0.05,459012.0,278501711.0,1.31,0.53,16.63,0.76,6.11,6.03,6.07,6.1,52247723129.0,52247723129.0,0.92,-12.06,-18.46,16.64
601375,中原证券,4.07,0.0,0.0,168491.0,68643678.0,1.23,0.49,28.01,0.8,4.1,4.05,4.07,4.07,18896540729.0,14031405179.0,1.3,-7.08,-5.35,36.23
601369,陕鼓动力,9.27,-0.86,-0.08,53954.0,49964939.0,1.6,0.32,20.84,0.79,9.36,9.21,9.35,9.35,15976608541.0,15816578677.0,1.76,-13.04,-7.39,23.09
601368,绿城水务,5.01,-0.79,-0.04,43634.0,21919774.0,1.98,0.49,43.75,0.67,5.08,4.98,5.05,5.05,4423695116.0,4423695116.0,0.91,-4.39,1.01,37.38
601366,利群股份,4.02,1.26,0.05,70360.0,28153099.0,1.51,0.73,143.64,0.98,4.02,3.96,3.98,3.97,3858159274.0,3858159274.0,0.88,-21.02,-17.62,-12.04
601360,三六零,11.7,-0.09,-0.01,1207319.0,1428048454.0,4.01,1.72,187.37,1.9,12.1,11.63,11.91,11.71,81894827184.0,81894827184.0,2.8,-3.62,4.74,126.88
601339,百隆东方,8.51,-9.85,-0.93,211519.0,184742631.0,8.26,1.41,13.15,2.21,9.28,8.5,9.18,9.44,12761332190.0,12761332190.0,1.36,20.03,46.98,17.6
601336,新华保险,64.75,-0.98,-0.64,105712.0,683058367.0,1.48,0.51,7.77,0.71,65.17,64.2,65.06,65.39,201990642350.0,135032197265.0,1.64,-22.18,-7.1,5.47
601333,广深铁路,3.18,0.32,0.01,345737.0,109662425.0,1.26,0.61,9.72,0.64,3.19,3.15,3.16,3.17,22525647660.0,17974113660.0,0.78,1.6,4.61,14.65
601330,绿色动力,8.92,-0.67,-0.06,263500.0,235706189.0,2.56,2.66,15.45,0.95,9.07,8.84,8.99,8.98,12760815399.0,8822726454.0,1.54,24.06,32.54,19.97
601328,交通银行,6.7,0.15,0.01,727915.0,488499853.0,0.75,0.28,5.66,0.71,6.74,6.69,6.71,6.69,592037354294.0,174685345112.0,0.51,1.21,-7.59,6.14
601326,秦港股份,3.53,1.15,0.04,203319.0,71733902.0,2.29,0.43,11.53,1.76,3.56,3.48,3.49,3.49,19723564360.0,16794183270.0,0.95,-2.49,1.15,12.23
601319,中国人保,7.27,0.14,0.01,391418.0,283897550.0,0.83,0.11,9.12,0.95,7.28,7.22,7.24,7.26,321508411538.0,258068690358.0,1.01,-21.06,-18.77,7.55
601318,中国平安,60.06,0.03,0.02,430570.0,2581243161.0,0.82,0.4,10.87,0.68,60.23,59.74,59.9,60.04,1087544978220.0,640243508885.0,1.07,-10.02,-12.19,8.19
601311,骆驼股份,9.84,-0.1,-0.01,346040.0,343903660.0,2.84,2.95,18.12,1.38,10.09,9.81,9.86,9.85,11543757801.0,11543757801.0,1.13,3.69,7.31,15.18
601298,青岛港,8.99,0.33,0.03,46978.0,42248659.0,1.56,0.09,10.61,0.66,9.07,8.93,8.93,8.96,58354989000.0,48474754250.0,1.24,-5.67,7.79,11.13
601288,农业银行,6.9,0.44,0.03,1955626.0,1350761620.0,2.33,0.06,8.03,1.09,7.0,6.84,6.89,6.87,2414882933724.0,2202785054361.0,0.85,2.68,-10.16,8.21
601279,英利汽车,4.05,2.02,0.08,74608.0,29897782.0,2.52,0.47,-58.68,1.2,4.05,3.95,3.97,3.97,6422433239.0,6422433239.0,1.55,-9.6,-22.12,-85.85
601238,广汽集团,6.98,-0.14,-0.01,95987.0,67104472.0,0.72,0.13,-27.11,1.01,7.01,6.96,6.99,6.99,71175519982.0,51538209213.0,0.68,-11.87,-14.46,-8.17
601236,红塔证券,7.5,-0.27,-0.02,65171.0,48905810.0,0.8,0.14,45.13,0.63,7.53,7.47,7.48,7.52,35375908065.0,35375908065.0,1.38,-8.2,-8.42,31.76
601233,桐昆股份,21.64,-3.05,-0.68,312989.0,683823075.0,5.02,1.32,6.78,0.87,22.55,21.43,22.35,22.32,51481592244.0,51387906841.0,1.28,-1.05,25.74,15.51
601231,环旭电子,41.66,-0.88,-0.37,279669.0,1146622873.0,3.05,1.17,59.63,1.01,41.71,40.43,41.3,42.03,99530117549.0,99530117549.0,4.3,22.96,38.87,51.42
601229,上海银行,9.26,0.0,0.0,294609.0,273520665.0,0.76,0.21,5.19,0.95,9.32,9.25,9.27,9.26,131575505421.0,131575505421.0,0.52,0.22,-8.32,5.43
601228,广州港,3.3,0.92,0.03,307298.0,101486078.0,2.14,0.41,26.7,1.98,3.33,3.26,3.26,3.27,24896953458.0,24896953458.0,1.16,-7.3,1.85,31.57
601226,华电科工,9.08,-0.44,-0.04,103249.0,94091911.0,2.19,0.89,-50.53,0.95,9.22,9.02,9.11,9.12,10552991196.0,10552991196.0,2.43,-19.0,15.82,56.47
601225,陕西煤业,23.81,-1.12,-0.27,268063.0,641926941.0,2.12,0.28,13.71,0.83,24.27,23.76,24.08,24.08,230837950000.0,230837950000.0,2.26,6.87,11.68,14.28
601222,林洋能源,6.19,-1.59,-0.1,172510.0,107563771.0,2.07,0.85,52.46,1.08,6.31,6.18,6.25,6.29,12635152766.0,12635152766.0,0.84,7.47,13.16,69.86
601218,XD吉鑫科,6.47,-3.0,-0.2,416372.0,269933420.0,2.4,4.3,24.04,0.76,6.58,6.42,6.56,6.67,6269646823.0,6269646823.0,2.07,19.59,28.63,39.59
601216,君正集团,5.56,0.91,0.05,478954.0,266971890.0,2.36,0.57,16.35,0.93,5.62,5.49,5.5,5.51,46915376688.0,46915376688.0,1.57,-5.92,15.35,15.5
601212,白银有色,7.99,-0.5,-0.04,955185.0,772260974.0,2.99,1.29,98.62,1.56,8.2,7.96,8.01,8.03,59164148343.0,59164148343.0,3.72,-41.55,36.58,-105.42
601211,国泰海通,16.17,-0.74,-0.12,613885.0,996324106.0,0.98,0.45,11.16,0.75,16.33,16.17,16.25,16.29,285059730655.0,218245037821.0,0.87,-18.46,-21.31,12.98
601208,东材科技,46.1,2.08,0.94,877674.0,4092580524.0,6.02,8.69,62.31,1.63,47.73,45.01,46.25,45.16,46569433672.0,46569433672.0,7.65,62.21,70.8,122.42
601200,上海环境,8.11,-0.73,-0.06,77953.0,63437931.0,1.71,0.58,17.38,1.25,8.23,8.09,8.15,8.17,10917927336.0,10917927336.0,0.92,-5.48,0.75,18.1
601199,江南水务,6.3,3.45,0.21,397268.0,247891433.0,6.57,4.25,17.08,3.07,6.41,6.01,6.03,6.09,5891824840.0,5891824840.0,1.25,6.42,13.11,16.33
601198,东兴证券,13.19,-0.38,-0.05,78668.0,104116605.0,1.13,0.24,30.18,0.69,13.31,13.16,13.21,13.24,42635956409.0,42635956409.0,1.38,-5.11,-4.97,20.55
601188,龙江交通,3.38,0.9,0.03,98054.0,32968253.0,1.49,0.75,20.56,1.2,3.39,3.34,3.34,3.35,4412488313.0,4412488313.0,0.97,-7.65,-4.52,28.65
601187,厦门银行,7.46,-1.19,-0.09,93591.0,70057552.0,1.99,0.36,7.1,0.91,7.59,7.44,7.54,7.55,19687894044.0,19645015486.0,0.72,6.57,1.63,7.34
601186,中国铁建,6.73,-0.44,-0.03,285162.0,192145440.0,0.59,0.25,5.2,0.85,6.76,6.72,6.75,6.76,91390314295.0,77416842215.0,0.33,-7.43,-12.26,5.19
601179,中国西电,17.21,-1.66,-0.29,1588103.0,2774505133.0,3.66,3.1,63.63,1.6,17.8,17.16,17.65,17.5,88216435278.0,88216435278.0,3.78,18.69,89.12,66.76
601177,杭齿前进,17.25,3.23,0.54,199637.0,342380903.0,9.04,4.99,28.02,1.63,17.9,16.39,16.56,16.71,7033057875.0,6901035000.0,2.42,4.1,-0.58,26.78
601169,北京银行,5.27,0.0,0.0,493916.0,260505083.0,0.38,0.23,3.44,0.44,5.29,5.27,5.27,5.27,111423527113.0,111423527113.0,0.39,-0.57,-3.83,5.43
601168,西部矿业,31.38,-0.6,-0.19,326768.0,1020246959.0,2.25,1.37,11.79,0.84,31.6,30.89,31.2,31.57,74778540000.0,74778540000.0,3.75,-11.75,13.7,16.91
601166,兴业银行,17.75,0.0,0.0,488941.0,868808029.0,0.56,0.23,3.94,0.76,17.84,17.74,17.76,17.75,375640716951.0,375640716951.0,0.45,-2.15,-13.41,4.85
601163,三角轮胎,14.71,0.27,0.04,23864.0,34917539.0,1.16,0.3,13.51,0.59,14.74,14.57,14.68,14.67,11768000000.0,11768000000.0,0.83,-4.79,2.94,12.07
601162,天风证券,3.76,-0.79,-0.03,712656.0,269134316.0,1.58,0.83,42359.12,0.62,3.81,3.75,3.78,3.79,37878184480.0,32328368982.0,1.38,-8.96,-9.62,287.18
601158,重庆水务,4.47,-0.22,-0.01,61033.0,27330243.0,1.12,0.13,19.9,1.15,4.51,4.46,4.48,4.48,21456113332.0,21456113332.0,1.23,-2.19,0.0,25.71
601156,东航物流,16.25,-1.22,-0.2,43080.0,70040275.0,2.07,0.46,11.15,0.82,16.49,16.15,16.4,16.45,25797777785.0,15349677785.0,1.28,-12.68,-11.73,9.48
601155,新城控股,15.12,-0.2,-0.03,96858.0,148666254.0,3.1,0.43,27.36,0.94,15.53,15.06,15.06,15.15,34105017583.0,34105017583.0,0.55,-14.48,8.39,49.62
601139,深圳燃气,6.73,-0.3,-0.02,193180.0,130163875.0,1.63,0.67,18.13,1.14,6.8,6.69,6.74,6.75,19360481076.0,19360481076.0,1.17,-2.32,1.97,13.43
601138,工业富联,63.39,-1.23,-0.79,1087897.0,6883683978.0,2.23,0.55,29.68,0.73,64.2,62.77,63.0,64.18,1257917009883.0,1257917009883.0,7.14,9.86,2.71,30.95
601137,博威合金,18.77,-1.16,-0.22,118310.0,221238759.0,2.0,1.29,-47.18,0.75,18.9,18.52,18.9,18.99,17240024453.0,17227260853.0,1.84,-4.82,-12.17,-60.87
601136,首创证券,16.61,-0.84,-0.14,58679.0,97866696.0,1.25,0.21,57.72,0.61,16.79,16.58,16.7,16.75,45400674418.0,45400674418.0,3.21,-7.1,-11.6,41.2
601133,柏诚股份,25.81,3.32,0.83,242831.0,627144672.0,9.49,4.63,109.62,1.4,26.7,24.33,24.52,24.98,13628155523.0,13534421863.0,4.5,39.14,67.6,70.96
601128,常熟银行,7.16,-0.28,-0.02,280510.0,200975142.0,1.25,0.85,4.93,1.14,7.22,7.13,7.19,7.18,23746293919.0,23746293919.0,0.74,-1.92,1.7,5.47
601127,赛力斯,90.16,1.09,0.97,254715.0,2300816958.0,5.29,1.64,52.04,2.2,92.9,88.18,89.07,89.19,157057375354.0,140397457823.0,3.8,-13.38,-25.46,26.34
601126,四方股份,61.52,1.52,0.92,238455.0,1437364781.0,8.15,2.89,47.34,1.27,63.0,58.06,59.75,60.6,51256587640.0,50759253808.0,9.91,63.97,104.52,59.73
601121,宝地矿业,7.72,-1.53,-0.12,99875.0,77764825.0,3.19,1.25,51.4,1.42,7.93,7.68,7.83,7.84,7598354015.0,6176000000.0,1.74,-7.77,4.61,48.32
601118,海南橡胶,7.63,0.93,0.07,594839.0,456874323.0,4.76,1.39,-61.58,1.59,7.84,7.48,7.52,7.56,32652034091.0,32652034091.0,3.41,3.95,30.43,-256.68
601117,中国化学,8.3,-2.12,-0.18,922890.0,772969380.0,2.48,1.52,8.09,1.41,8.51,8.3,8.47,8.48,50685329145.0,50530959105.0,0.74,-6.74,11.71,7.73
601116,三江购物,13.82,1.54,0.21,80010.0,110239643.0,2.42,1.46,31.46,1.34,13.92,13.59,13.6,13.61,7568915488.0,7568915488.0,2.26,-16.7,0.36,42.82
601113,华鼎股份,4.61,0.22,0.01,89448.0,41290458.0,1.52,0.81,146.15,0.77,4.65,4.58,4.65,4.6,5090141762.0,5090141762.0,1.26,-1.28,-1.5,36.96
601112,振石股份,21.15,-0.33,-0.07,136935.0,289914907.0,2.83,7.73,45.97,1.36,21.48,20.88,21.01,21.22,36808748662.0,3748835512.0,5.6,-2.44,89.18,48.9
601111,中国国航,7.33,4.42,0.31,1585344.0,1138717734.0,6.55,1.36,18.65,3.34,7.38,6.92,6.94,7.02,127896925930.0,85307342444.0,2.91,-11.79,-21.77,64.34
601108,财通证券,8.42,-1.17,-0.1,328297.0,277448976.0,1.17,0.71,15.84,0.96,8.51,8.41,8.45,8.52,39100494034.0,39100494034.0,1.03,-9.56,-3.44,13.21
601107,四川成渝,6.09,-0.65,-0.04,45547.0,27859879.0,2.12,0.21,10.19,0.61,6.19,6.06,6.11,6.13,18623585400.0,13171086600.0,1.07,-4.84,0.16,12.55
601106,中国一重,4.6,0.44,0.02,898936.0,412306426.0,3.49,1.31,4061.58,1.23,4.66,4.5,4.55,4.58,31545801464.0,31545801464.0,6.11,-10.16,15.29,-139.62
601101,昊华能源,10.72,-2.01,-0.22,318246.0,345274184.0,7.22,2.21,12.07,0.76,11.39,10.6,11.0,10.94,15436777767.0,15436777767.0,1.25,33.5,49.72,27.78
601100,恒立液压,114.35,0.84,0.95,108743.0,1250201470.0,4.54,0.81,58.77,1.28,116.63,111.48,111.57,113.4,153322880435.0,153322880435.0,8.57,5.49,4.04,55.38
601099,太平洋,3.73,-0.8,-0.03,658820.0,246541863.0,1.33,0.97,260.7,1.07,3.77,3.72,3.75,3.76,25424860060.0,25424860060.0,2.56,-11.19,-9.25,152.27
601098,中南传媒,11.63,1.66,0.19,85015.0,98318894.0,2.01,0.47,13.76,0.98,11.65,11.42,11.42,11.44,20887480000.0,20887480000.0,1.26,5.34,3.29,13.01
601096,宏盛华源,5.64,-2.08,-0.12,243678.0,138348285.0,1.56,1.48,37.09,1.26,5.72,5.63,5.71,5.76,15087874696.0,9266387691.0,3.16,6.21,35.9,39.28
601089,福元医药,21.03,-0.19,-0.04,15121.0,31763977.0,1.09,0.32,26.45,1.0,21.13,20.9,21.05,21.07,10094400000.0,10094400000.0,2.61,-27.23,-12.38,23.25
601088,中国神华,45.37,-0.48,-0.22,164718.0,749958544.0,1.29,0.1,23.06,0.77,45.89,45.3,45.53,45.59,984049634372.0,748198392018.0,2.0,8.2,12.02,19.08
601086,国芳集团,9.0,2.39,0.21,149249.0,133089058.0,3.53,2.24,36.04,1.54,9.06,8.75,8.87,8.79,5994000000.0,5994000000.0,3.68,-10.89,-11.5,61.99
601083,锦江航运,12.54,2.2,0.27,66117.0,82298763.0,2.93,3.41,12.1,1.16,12.57,12.21,12.21,12.27,16228264800.0,2434264800.0,1.68,4.59,12.37,10.97
601077,渝农商行,7.04,-2.9,-0.21,339776.0,241103602.0,3.45,0.38,5.08,1.46,7.27,7.02,7.22,7.25,79953280000.0,62221226559.0,0.59,8.64,12.46,6.49
601069,西部黄金,35.31,3.31,1.13,228536.0,800422510.0,5.21,2.58,15.39,2.02,35.63,33.85,33.86,34.18,32167379033.0,31326623922.0,6.12,-21.04,32.35,33.14
601068,中铝国际,6.11,-1.29,-0.08,94069.0,58028073.0,2.91,0.37,60.28,1.02,6.27,6.09,6.18,6.19,18255679591.0,15639098975.0,5.93,0.66,15.5,68.24
601066,中信建投,22.9,-0.87,-0.2,106933.0,246328359.0,1.34,0.16,12.11,0.82,23.19,22.88,22.98,23.1,177628310851.0,148750866702.0,2.06,-4.78,-13.94,15.77
601065,江盐集团,8.28,0.0,0.0,29854.0,24704831.0,0.85,0.46,50.6,1.15,8.31,8.24,8.28,8.28,5322185934.0,5322185934.0,1.18,-6.02,-0.24,26.3
601061,中信金属,14.45,-1.1,-0.16,113655.0,165029604.0,3.01,0.23,12.86,0.91,14.8,14.36,14.59,14.61,70805000000.0,70805000000.0,2.92,-3.28,1.19,20.26
601059,信达证券,16.93,-0.41,-0.07,38028.0,64540255.0,0.71,0.12,30.34,0.76,17.03,16.91,16.99,17.0,54903990000.0,54903990000.0,2.47,-3.75,-4.4,25.64
601058,赛轮轮胎,13.82,0.73,0.1,252448.0,345032258.0,2.77,0.77,10.75,0.63,13.89,13.51,13.68,13.72,45441545579.0,45441545579.0,2.03,-12.81,-14.59,12.84
601038,一拖股份,13.61,-0.66,-0.09,47191.0,64473754.0,2.7,0.64,6.8,0.81,13.9,13.53,13.9,13.7,15292812193.0,9958508793.0,1.86,-9.33,-3.95,18.1
