代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率,60日涨跌幅,年初至今涨跌幅,市盈率TTM
688303,大全能源,17.17,1.18,0.2,73830.0,126030354.0,2.89,0.34,-11.5,0.72,17.21,16.72,16.73,16.97,36833182281.0,36833182281.0,0.97,-25.22,-35.98,-26.85
688302,海创药业-U,33.21,-4.32,-1.5,11604.0,39202488.0,5.42,1.17,-27.51,0.66,34.93,33.05,34.29,34.71,3288308010.0,3288308010.0,3.18,-18.52,-32.46,-24.35
688301,奕瑞科技,86.17,-5.43,-4.95,47321.0,416508989.0,6.79,1.51,37.77,0.6,91.8,85.61,89.0,91.12,27006487567.0,27006487567.0,3.63,8.17,20.48,39.39
688300,联瑞新材,118.76,-9.88,-13.02,84114.0,1037010607.0,9.69,3.48,100.08,0.87,130.29,117.52,126.0,131.78,28676881004.0,28676881004.0,17.31,40.25,92.82,95.19
688299,长阳科技,11.73,-0.42,-0.05,46735.0,55295526.0,3.82,1.63,75.63,0.7,12.08,11.63,11.63,11.78,3371118647.0,3371118647.0,1.72,-34.25,-30.67,-23.0
688298,东方生物,18.21,-0.38,-0.07,9681.0,17720130.0,2.08,0.48,-9.78,0.62,18.55,18.17,18.27,18.28,3671136000.0,3671136000.0,0.62,-17.9,-22.28,-6.65
688297,中无人机,38.93,-2.28,-0.91,57703.0,224566915.0,2.64,0.85,389.54,0.75,39.66,38.61,39.5,39.84,26277750000.0,26277750000.0,4.7,-13.74,-18.59,296.61
688583,思看科技,73.92,-3.49,-2.67,13466.0,99705365.0,4.92,3.12,314.25,0.63,76.01,72.24,75.45,76.59,9148339200.0,3187786620.0,7.8,-13.76,11.29,120.06
688582,芯动联科,35.92,-4.67,-1.76,54314.0,198086430.0,5.12,1.35,1412.91,0.78,37.66,35.73,36.98,37.68,14430466892.0,14430466892.0,5.96,-29.65,-45.54,55.16
688581,安杰思,51.25,0.89,0.45,3343.0,17020536.0,3.05,0.81,18.21,0.77,51.65,50.1,50.39,50.8,4137958620.0,2110386748.0,1.66,-16.98,-11.01,18.62
688580,伟思医疗,48.9,-0.2,-0.1,26593.0,132814307.0,6.12,2.78,19.01,1.39,51.26,48.26,48.36,49.0,4683215983.0,4683215983.0,2.84,-21.66,3.34,28.14
688579,地纬智能,7.38,0.96,0.07,45535.0,33650903.0,3.42,1.14,-37.08,1.05,7.49,7.24,7.24,7.31,2952073800.0,2952073800.0,2.16,-31.16,-31.22,84.51
688578,艾力斯,116.35,-4.0,-4.85,71275.0,834516420.0,4.71,1.58,20.58,0.58,121.1,115.39,121.1,121.2,52357500000.0,52357500000.0,7.01,25.15,12.36,21.68
688577,浙海德曼,39.26,0.15,0.06,9004.0,35640430.0,5.77,0.58,92.31,0.79,40.86,38.6,39.2,39.2,6116379001.0,6116379001.0,6.17,-21.65,-43.02,94.94
688576,西山科技,36.33,0.33,0.12,4026.0,14731070.0,4.36,1.25,84.27,0.86,37.14,35.56,35.6,36.21,2457477056.0,1174132413.0,1.43,-21.8,-13.52,51.5
688575,亚辉龙,8.85,0.57,0.05,57065.0,50668385.0,3.3,1.0,70.43,0.72,9.0,8.71,8.75,8.8,5056786455.0,5056786455.0,1.87,-38.16,-37.59,162.37
688573,信宇人,14.35,-1.03,-0.15,17087.0,24832470.0,4.41,3.21,-9.87,0.75,14.87,14.23,14.5,14.5,1402775468.0,763652829.0,4.06,-35.71,-37.03,-2.92
688571,杭华股份,6.99,-0.14,-0.01,75760.0,53966787.0,5.0,1.79,26.49,0.94,7.31,6.96,7.0,7.0,2964953193.0,2964953193.0,1.81,-18.25,-4.25,27.42
688570,天玛智控,14.44,0.98,0.14,5500.0,7905060.0,2.1,0.29,126.86,0.98,14.45,14.15,14.15,14.3,6252520000.0,2717608000.0,1.46,-16.92,-21.18,110.83
688569,铁科轨道,16.15,0.62,0.1,5551.0,8933797.0,1.5,0.26,47.56,0.55,16.17,15.93,15.95,16.05,3402267205.0,3402267205.0,1.17,-18.6,-25.58,20.32
688568,中科星图,32.66,-1.92,-0.64,85564.0,280737268.0,2.76,1.06,-44.33,0.68,33.33,32.41,32.91,33.3,26391857266.0,26391857266.0,7.28,-40.39,-44.63,-188.24
688567,孚能科技,9.51,-0.83,-0.08,86603.0,82278066.0,2.09,0.71,-20.72,0.65,9.63,9.43,9.5,9.59,11622207946.0,11622207946.0,1.27,-32.55,-39.23,-15.84
688566,吉贝尔,23.75,-0.17,-0.04,14621.0,34627097.0,2.9,0.73,28.43,0.7,24.14,23.45,23.65,23.79,4776163594.0,4776163594.0,1.95,-14.26,-19.74,18.8
688565,力源科技,9.93,-0.4,-0.04,34559.0,34626035.0,5.82,2.31,665.44,0.61,10.29,9.71,9.78,9.97,1486818900.0,1486818900.0,3.02,-22.48,-11.02,224.94
688563,航材股份,49.53,-2.52,-1.28,17688.0,88162543.0,3.23,1.3,46.25,0.94,50.77,49.13,50.42,50.81,22256778412.0,6713428643.0,2.15,-12.48,-14.96,42.76
688562,航天软件,13.39,0.37,0.05,27748.0,37251621.0,2.92,0.69,-22.81,0.8,13.59,13.2,13.2,13.34,5356000000.0,5356000000.0,3.21,-29.45,-43.93,-210.12
688561,奇安信-U,24.72,0.41,0.1,88638.0,220569920.0,4.06,1.3,-10.86,0.81,25.28,24.28,24.4,24.62,16865287362.0,16865287362.0,2.39,-16.46,-30.52,-13.41
688560,明冠新材,10.97,-0.18,-0.02,38451.0,42239572.0,3.37,1.91,-34.31,0.88,11.18,10.81,10.85,10.99,2208282040.0,2208282040.0,0.86,-34.55,-23.23,-16.42
688559,海目星,42.85,-5.82,-2.65,97837.0,433518150.0,6.86,3.95,105.28,0.77,45.9,42.78,44.75,45.5,10616475035.0,10616475035.0,4.38,-29.0,-10.84,-15.95
688558,国盛智科,26.07,0.46,0.12,21512.0,57046500.0,5.74,1.63,20.96,1.32,27.11,25.62,25.77,25.95,3441240000.0,3441240000.0,2.07,-26.27,-7.52,21.03
688557,兰剑智能,17.94,-1.16,-0.21,9403.0,17057834.0,3.58,0.63,207.39,0.8,18.5,17.85,17.85,18.15,2660906152.0,2660906152.0,2.23,-23.46,-28.21,23.97
688556,高测股份,7.88,-1.99,-0.16,166318.0,132556901.0,3.86,2.0,-32.58,0.77,8.15,7.84,7.93,8.04,6546498600.0,6546498600.0,1.68,-40.08,-31.0,-392.64
688555,退市泽达,1.12,,,,,,0.0,,,,,,1.12,,,,0.0,0.0,
688553,汇宇制药-W,10.27,-2.0,-0.21,83695.0,86604849.0,3.53,1.65,73.48,0.49,10.58,10.21,10.21,10.48,6428001822.0,5211117666.0,1.74,-21.42,-13.77,285.26
688552,航天南湖,25.1,-0.95,-0.24,31061.0,78451890.0,4.38,0.92,-544.91,0.75,25.98,24.87,25.01,25.34,8464924800.0,8464924800.0,3.29,-36.65,-30.83,-296.68
688551,科威尔,36.5,-7.83,-3.1,22321.0,83967327.0,8.96,2.05,136.32,0.65,39.65,36.1,39.0,39.6,3978303229.0,3978303229.0,3.06,4.58,29.52,78.23
688550,瑞联新材,39.3,-4.54,-1.87,53075.0,213094525.0,7.43,3.01,39.63,0.98,41.96,38.9,40.58,41.17,6919476959.0,6919476959.0,2.15,1.71,-11.51,22.52
688549,中巨芯-U,22.53,-10.84,-2.74,972287.0,2296803570.0,12.19,16.5,1304.87,0.94,25.38,22.3,24.89,25.27,33283028280.0,13277357070.0,11.06,102.79,147.04,-3683.52
688548,广钢气体,35.84,-10.27,-4.1,333083.0,1244887323.0,9.61,4.82,128.79,0.82,39.54,35.7,38.5,39.94,47287242993.0,24772930632.0,7.86,17.86,147.51,147.3
688545,兴福电子,72.19,-8.19,-6.44,111831.0,836643881.0,9.69,6.14,101.49,0.8,79.12,71.5,77.46,78.63,25988400000.0,13156627500.0,8.93,39.5,93.8,119.44
688543,国科军工,36.39,-4.24,-1.61,69444.0,254982033.0,4.95,2.77,115.46,0.83,38.0,36.12,37.08,38.0,9119713657.0,9119713657.0,4.04,-30.55,-28.61,38.37
688539,高华科技,23.07,-1.83,-0.43,23595.0,55042089.0,3.53,1.27,-294.9,0.88,23.73,22.9,23.4,23.5,4289174400.0,4289174400.0,2.5,-35.99,-53.21,81.72
688538,和辉光电-U,2.37,0.0,0.0,744742.0,175976025.0,1.69,1.29,-17.41,0.99,2.38,2.34,2.35,2.37,32728367171.0,13632798668.0,4.31,4.87,-10.9,-16.92
688536,思瑞浦,234.0,-5.6,-13.87,40309.0,958887888.0,5.96,2.97,76.64,0.83,245.99,231.21,240.01,247.87,32309663022.0,31741861086.0,5.1,-1.35,46.5,122.93
688535,华海诚科,99.0,-8.53,-9.23,83000.0,853530152.0,8.96,6.22,262.14,0.74,107.8,98.1,105.95,108.23,14184130950.0,13219844319.0,6.62,11.83,30.73,463.98
688533,上声电子,20.38,0.2,0.04,6336.0,12927726.0,1.82,0.38,34.56,0.79,20.57,20.2,20.34,20.34,3362437281.0,3362437281.0,1.96,-22.15,-29.46,18.72
688531,日联科技,119.21,-8.82,-11.53,53023.0,654360604.0,10.08,4.62,111.77,0.94,130.67,117.49,126.18,130.74,19740453468.0,13682783967.0,5.95,19.33,82.19,106.78
688530,欧莱新材,47.25,-10.49,-5.54,88302.0,439610014.0,13.83,12.65,46.47,0.89,54.2,46.9,52.36,52.79,7562117934.0,3297046599.0,8.93,-4.93,187.41,4007.21
688529,豪森智能,13.25,0.91,0.12,16266.0,21865045.0,7.01,0.97,-5.92,0.77,13.82,12.9,12.9,13.13,2228331377.0,2228331377.0,2.25,-32.4,-28.15,-2.22
688528,秦川物联,7.96,-0.62,-0.05,18530.0,14935008.0,4.24,1.1,-14.2,0.7,8.2,7.86,7.98,8.01,1337280000.0,1337280000.0,3.0,-33.05,-26.09,-12.21
688526,科前生物,12.44,0.08,0.01,6535.0,8142797.0,1.37,0.14,18.3,0.59,12.57,12.4,12.43,12.43,5798633017.0,5798633017.0,1.44,-11.4,-14.91,14.88
688525,佰维存储,209.82,-12.98,-31.31,379405.0,8333021512.0,10.32,8.05,8.53,0.99,233.46,208.57,226.0,241.13,98944115762.0,98944115762.0,11.73,-21.94,83.12,25.05
688523,航天环宇,39.8,-4.51,-1.88,35078.0,142735930.0,5.76,0.86,2653.18,0.61,41.99,39.59,40.82,41.68,16193824000.0,16193824000.0,9.63,-36.79,-28.88,413.32
688522,纳睿雷达,18.28,-0.76,-0.14,38361.0,69809591.0,2.12,2.23,73.36,0.59,18.44,18.05,18.21,18.42,7751497375.0,3147532404.0,3.34,-25.57,-35.84,67.86
688521,芯原股份,205.41,-8.54,-19.18,159057.0,3363759150.0,7.97,3.02,-79.24,0.79,221.89,204.0,216.01,224.59,108028256227.0,108028256227.0,34.33,-12.24,49.97,-166.63
688520,神州细胞,33.93,-2.3,-0.8,16399.0,56161447.0,2.79,0.37,-22.71,0.55,34.86,33.89,34.47,34.73,15958490776.0,15110240776.0,225.33,-17.92,-21.66,-19.84
688519,南亚新材,214.16,-10.69,-25.64,66830.0,1502575900.0,11.49,2.84,83.87,0.78,238.76,211.21,229.64,239.8,50366243459.0,50366243459.0,17.89,22.52,165.87,136.37
688518,联赢激光,17.67,-2.38,-0.43,90329.0,161486926.0,4.09,2.65,32.82,0.66,18.33,17.59,17.8,18.1,6031214429.0,6031214429.0,1.85,-33.77,-26.8,36.27
688517,金冠电气,14.5,-2.29,-0.34,22787.0,33587186.0,4.51,1.67,34.66,0.86,15.08,14.41,14.69,14.84,1980891168.0,1980891168.0,2.67,-33.85,-4.04,26.05
688516,奥特维,37.2,-3.95,-1.53,69466.0,263300396.0,5.09,2.21,34.4,0.82,39.09,37.12,38.0,38.73,11709089038.0,11709089038.0,3.42,-50.49,-16.33,29.43
688515,裕太微-U,141.17,-4.17,-6.15,43962.0,632032642.0,6.48,8.82,-65.27,0.86,148.55,139.01,145.0,147.32,11293600000.0,7033004698.0,7.7,-7.23,37.66,-97.13
688513,苑东生物,47.2,-3.46,-1.69,24113.0,114908508.0,4.79,1.37,40.98,0.68,49.09,46.75,48.69,48.89,8332322483.0,8332322483.0,2.87,-25.41,-22.71,30.38
688512,慧智微-U,11.08,-3.9,-0.45,88048.0,99716151.0,5.64,2.71,-19.71,0.57,11.65,11.0,11.27,11.53,5239693752.0,3596238880.0,3.28,-7.67,-0.72,-17.52
688511,天微电子,19.86,-7.15,-1.53,20135.0,40952369.0,7.81,1.51,123.41,0.64,21.3,19.63,20.88,21.39,2654842796.0,2654842796.0,3.23,-13.2,-9.07,112.19
688510,航亚科技,20.03,-2.67,-0.55,36174.0,73286295.0,4.47,1.39,64.96,0.69,20.87,19.95,20.4,20.58,5206249838.0,5206249838.0,4.41,-36.59,-24.98,57.03
688509,正元地信,3.86,1.05,0.04,34198.0,13203139.0,3.14,0.89,-22.85,0.71,3.91,3.79,3.8,3.82,2972200000.0,1485297892.0,2.7,-14.22,-29.69,-16.89
688508,芯朋微,66.02,-8.32,-5.99,88000.0,601419675.0,9.86,6.65,159.25,0.9,71.9,64.8,69.88,72.01,8742391243.0,8742391243.0,3.25,-14.64,9.21,55.0
688507,索辰科技,145.61,-3.88,-5.88,78226.0,1196616152.0,12.8,15.89,-95.57,1.36,163.38,143.99,148.0,151.49,12975130038.0,7169214645.0,4.71,60.5,45.39,983.53
688506,百利天恒,307.01,-1.99,-6.22,12109.0,375371181.0,3.79,0.29,-40.91,0.55,317.88,306.01,315.97,313.23,126756390557.0,126756390557.0,22.46,13.29,-4.98,-97.75
688505,复旦张江,7.16,-1.1,-0.08,39690.0,28538816.0,2.49,0.56,240.61,0.56,7.31,7.13,7.16,7.24,7421856236.0,5087696236.0,3.49,-7.61,-13.73,-48.7
688503,聚和材料,65.3,-5.22,-3.6,124848.0,848096983.0,8.42,5.16,13.64,0.92,70.7,64.9,67.64,68.9,15804796888.0,15804796888.0,3.04,-35.51,7.77,25.51
688502,茂莱光学,392.0,2.68,10.22,46683.0,1941324366.0,17.91,8.84,-465.84,2.48,458.0,389.61,430.0,381.78,20697893216.0,20697893216.0,17.56,-17.41,-1.7,1113.91
688501,青达环保,16.42,1.05,0.17,17738.0,29184959.0,3.94,1.43,18.04,0.8,16.85,16.21,16.34,16.25,2039790920.0,2039790920.0,1.77,-32.68,-37.87,15.17
688500,慧辰股份,31.08,0.48,0.15,23652.0,74251799.0,6.21,3.16,-21.42,0.54,32.12,30.2,30.2,30.93,2361529200.0,2328433973.0,3.2,-34.53,-49.68,-47.51
688499,利元亨,33.88,-0.96,-0.33,29374.0,100825677.0,4.41,1.74,75.71,0.69,35.17,33.66,33.81,34.21,5716521919.0,5716521919.0,2.44,-38.9,-41.3,99.31
688498,源杰科技,1226.0,-16.77,-247.01,64239.0,8329078867.0,13.71,5.23,212.66,1.0,1412.0,1210.0,1390.0,1473.01,152637462202.0,150665768544.0,61.93,17.28,176.94,428.7
688496,*ST清越,1.07,20.22,0.18,147245.0,15551278.0,7.87,6.19,-3.71,2.17,1.07,1.0,1.02,0.89,481500000.0,254601792.0,0.54,-80.79,-81.99,-4.18
688489,三未信安,21.0,-0.19,-0.04,7791.0,16444479.0,3.28,0.46,-39.37,0.66,21.36,20.67,20.72,21.04,3561149445.0,3533826387.0,1.97,-21.5,-32.48,-110.42
688488,艾迪药业,15.48,-2.76,-0.44,80151.0,124861551.0,5.03,1.9,214.09,0.67,16.03,15.23,15.88,15.92,6513717868.0,6513717868.0,6.68,-10.52,-5.21,-236.79
688486,龙迅股份,42.06,-3.53,-1.54,41283.0,174979838.0,4.4,2.21,51.6,0.61,43.62,41.7,42.68,43.6,7859803051.0,7859327226.0,5.33,-25.44,-19.64,43.31
688485,九州一轨,49.19,-3.23,-1.64,33750.0,168813997.0,8.85,2.25,-424.6,0.76,52.5,48.0,50.0,50.83,7392866530.0,7392866530.0,5.91,-9.24,175.73,-578.5
688484,南芯科技,33.6,-5.25,-1.86,76763.0,261386493.0,5.16,1.79,1081.01,0.62,35.08,33.25,34.85,35.46,14434918781.0,14369482512.0,3.55,-11.13,-16.85,80.89
688480,赛恩斯,72.09,0.97,0.69,15811.0,116745299.0,9.08,1.66,53.47,1.0,76.48,70.0,70.73,71.4,6872064244.0,6872064244.0,5.89,-23.86,41.16,57.01
688479,友车科技,27.2,-3.03,-0.85,19695.0,54806370.0,5.67,2.28,127.88,0.73,28.68,27.09,27.71,28.05,5476022592.0,2353462592.0,2.97,-2.3,104.36,114.63
688478,晶升股份,41.84,-7.64,-3.46,40926.0,177864178.0,9.67,2.96,-165.23,0.65,45.83,41.45,45.2,45.3,5789237457.0,5789237457.0,3.86,0.36,11.84,-129.93
688475,萤石网络,28.84,-0.59,-0.17,79865.0,231976245.0,2.45,1.01,27.72,0.97,29.32,28.61,28.66,29.01,22711500000.0,22711500000.0,3.86,-5.29,-2.93,33.71
688472,阿特斯,9.57,-0.52,-0.05,331602.0,317270605.0,2.39,0.91,16.78,0.57,9.72,9.49,9.53,9.62,34864850872.0,34864850872.0,1.5,-32.94,-35.38,23.43
688469,芯联集成-U,7.34,-3.04,-0.23,1270585.0,937965994.0,2.77,2.16,-174.08,0.68,7.51,7.3,7.37,7.57,61528923842.0,43084332000.0,4.74,8.74,9.72,-122.82
688468,科美诊断,5.72,0.35,0.02,19179.0,10980100.0,2.28,0.48,64.01,0.59,5.78,5.65,5.65,5.7,2294337760.0,2294337760.0,1.62,-22.81,-22.07,59.86
688466,金科环境,11.99,0.0,0.0,9663.0,11724180.0,2.84,0.79,157.71,0.53,12.29,11.95,12.02,11.99,1464628282.0,1464628282.0,1.31,-31.84,-24.97,51.3
688459,哈铁科技,7.98,0.0,0.0,7114.0,5691149.0,1.25,0.15,-55.66,0.66,8.03,7.93,7.93,7.98,3830400000.0,3830400000.0,1.13,-10.64,-16.26,40.15
688458,美芯晟,32.7,-0.3,-0.1,24208.0,78085083.0,5.79,2.58,-169.06,0.82,33.3,31.4,32.2,32.8,3647247768.0,3065022960.0,2.0,-10.75,-17.51,-157.66
688456,有研粉材,71.63,-8.23,-6.42,51935.0,388283536.0,10.06,5.01,61.28,0.73,78.85,71.0,78.5,78.05,7425165800.0,7425165800.0,5.88,12.34,-7.53,82.61
688455,科捷智能,13.87,-2.05,-0.29,15233.0,21360094.0,4.17,0.91,-13.28,0.7,14.33,13.74,14.19,14.16,2330585337.0,2330585337.0,2.53,-33.22,-30.96,77.61
688450,光格科技,27.88,-4.13,-1.2,21739.0,62153173.0,6.29,4.44,-101.74,0.66,29.55,27.72,28.8,29.08,1840080000.0,1364187135.0,1.97,-37.42,1.09,-31.97
688449,联芸科技,52.28,-7.22,-4.07,81023.0,436201494.0,7.06,2.76,678.55,0.83,55.98,52.0,55.0,56.35,24048800000.0,15328712178.0,12.63,8.51,15.84,136.79
688448,磁谷科技,49.5,-2.29,-1.16,32518.0,161888155.0,8.86,3.33,-250.17,0.79,51.84,47.35,50.88,50.66,4827187530.0,4827187530.0,4.74,5.45,37.81,508.14
688443,智翔金泰-U,22.96,-3.53,-0.84,32474.0,75161319.0,4.12,2.26,-14.09,0.82,23.78,22.8,23.6,23.8,8418972800.0,3292234400.0,5.87,-25.45,-15.71,-14.92
688439,振华风光,37.49,-1.32,-0.5,13775.0,51686571.0,1.95,0.69,-139.59,0.64,38.0,37.26,37.3,37.99,7498000000.0,7498000000.0,1.5,-24.58,-41.81,54.92
688435,英方软件,27.2,4.74,1.23,28322.0,76509384.0,9.2,5.05,-47.44,1.6,28.01,25.62,25.71,25.97,2271200000.0,1524509680.0,2.1,-32.0,-41.84,-156.42
688433,华曙高科,73.5,-5.76,-4.49,36885.0,275875304.0,7.08,0.89,-2095.83,0.86,78.02,72.5,77.61,77.99,30544949705.0,30544949705.0,14.53,-6.07,11.16,477.62
688432,有研硅,39.99,0.0,0.0,619672.0,2511734798.0,9.8,4.96,249.11,1.05,42.42,38.5,38.59,39.99,49999571301.0,49999571301.0,11.25,161.37,223.54,239.63
688429,时创能源,9.09,0.22,0.02,10888.0,9913960.0,2.65,0.27,-8.56,0.58,9.25,9.01,9.07,9.07,3636007272.0,3636007272.0,2.82,-34.27,-30.56,-13.31
688428,诺诚健华,27.24,-1.77,-0.49,80675.0,221711129.0,2.96,2.96,113.85,0.73,27.97,27.15,27.5,27.73,48190474734.0,7431692173.0,6.53,1.64,32.75,65.99
688426,康为世纪,15.66,1.42,0.22,11234.0,17545300.0,3.24,1.0,-28.69,0.86,15.85,15.35,15.35,15.44,1761651593.0,1757483715.0,1.32,-23.24,-34.28,-17.61
688425,铁建重工,4.17,-0.24,-0.01,188168.0,78213193.0,1.91,0.35,22.39,0.83,4.19,4.11,4.16,4.18,22240682490.0,22240682490.0,1.18,-12.58,-17.75,15.9
688420,美腾科技,19.36,-0.1,-0.02,5021.0,9825983.0,3.82,0.57,110.58,0.71,19.9,19.16,19.16,19.38,1712004800.0,1712004800.0,1.2,-28.64,-18.89,-374.47
688296,和达科技,15.1,4.14,0.6,45051.0,67070390.0,7.24,4.19,-31.98,0.84,15.21,14.16,14.16,14.5,1621636716.0,1621636716.0,2.84,1.82,13.96,-23.82
688295,中复神鹰,38.14,-4.67,-1.87,48522.0,188233612.0,4.77,0.54,281.78,0.84,39.86,37.95,39.56,40.01,34326000000.0,34326000000.0,7.27,-34.89,16.35,199.72
688293,奥浦迈,53.22,-3.48,-1.92,26639.0,143413266.0,5.6,2.34,48.23,0.47,55.89,52.8,54.8,55.14,7567575271.0,6058913604.0,2.47,3.22,9.06,114.21
688292,浩瀚深度,15.77,1.81,0.28,27802.0,44023906.0,5.29,1.76,-22.37,0.97,16.12,15.3,15.3,15.49,2497194497.0,2497194497.0,2.59,-28.77,-45.51,-106.28
688291,金橙子,36.45,-5.03,-1.93,20161.0,75432833.0,6.9,1.96,17.65,0.75,38.92,36.27,37.78,38.38,3742201215.0,3742201215.0,3.73,-18.35,-14.48,48.04
688290,景业智能,54.65,0.68,0.37,8471.0,46592475.0,5.07,0.83,-180.22,0.87,55.94,53.19,53.19,54.28,5584667870.0,5584667870.0,4.17,-6.74,-8.06,-193.57
688289,圣湘生物,14.86,-0.34,-0.05,32782.0,48652165.0,1.95,0.57,43.27,0.66,15.04,14.75,14.97,14.91,8609705769.0,8609705769.0,1.23,-13.4,-20.32,54.86
688288,鸿泉技术,16.1,-0.12,-0.02,10649.0,17218085.0,2.36,1.07,-52.38,0.73,16.35,15.97,16.08,16.12,1607000634.0,1607000634.0,2.17,-34.66,-39.72,682.62
688287,退市观典,0.37,,,,,,0.0,,,,,,0.37,,,,-60.22,-93.97,
688286,敏芯股份,39.39,-5.45,-2.27,39415.0,160249450.0,8.4,5.03,-74.43,0.73,42.65,39.15,40.8,41.66,3084769592.0,3084769592.0,2.95,-24.68,-30.06,135.42
688285,高铁电气,6.88,-0.15,-0.01,25502.0,17595830.0,2.32,0.68,52.74,0.85,6.96,6.8,6.88,6.89,2588874601.0,2588874601.0,1.52,-25.05,-20.74,44.0
688283,坤恒顺维,25.03,-1.73,-0.44,11657.0,29484286.0,3.57,0.96,173.24,0.57,25.71,24.8,25.11,25.47,3048654000.0,3048654000.0,3.18,-35.52,-37.49,58.74
688282,理工导航,50.83,0.75,0.38,7045.0,36077934.0,3.98,0.79,-81.33,0.65,52.2,50.19,50.23,50.45,4525359319.0,4525359319.0,3.49,-35.16,-19.95,-358.39
688281,华秦科技,45.53,-1.0,-0.46,30024.0,135393172.0,2.91,0.79,54.94,0.94,45.8,44.46,45.39,45.99,17374199966.0,17374199966.0,3.67,-11.49,-13.38,53.68
688280,精进电动-W,4.73,0.85,0.04,110976.0,52605932.0,4.48,2.13,-7.64,0.99,4.81,4.6,4.65,4.69,2791748485.0,2462173806.0,4.33,-42.74,-45.63,265.9
688279,峰岹科技,159.99,-4.92,-8.28,16297.0,263587373.0,5.38,1.74,52.16,0.71,166.82,157.76,165.7,168.27,18417101659.0,14968357219.0,3.6,-18.04,-21.07,71.72
688278,特宝生物,57.59,-5.01,-3.04,40834.0,235548986.0,4.62,1.0,35.73,0.97,59.55,56.75,59.16,60.63,23507632153.0,23507632153.0,6.96,-1.96,-30.67,23.19
688277,天智航-U,19.09,0.0,0.0,,,0.0,0.0,-47.92,,,,,19.09,8904432358.0,8904432358.0,7.39,0.0,25.67,-41.23
688276,百克生物,14.39,0.28,0.04,14465.0,20827502.0,3.41,0.35,-428.35,0.74,14.58,14.09,14.32,14.35,5952532835.0,5952532835.0,1.55,-20.63,-23.7,-22.28
688275,万润新能,77.54,-3.44,-2.76,44845.0,355447186.0,6.48,3.56,6.1,0.76,82.5,77.3,78.89,80.3,9779225621.0,9779225621.0,1.77,-52.43,2.84,99.32
688273,麦澜德,29.54,-3.5,-1.07,18354.0,55664734.0,6.04,1.84,32.21,1.06,31.22,29.37,30.09,30.61,2954000000.0,2954000000.0,2.24,-36.07,-29.72,34.47
688272,富吉瑞,24.9,-4.27,-1.11,17106.0,43557635.0,5.34,2.25,-35.19,0.95,26.19,24.8,25.95,26.01,1892400000.0,1892400000.0,4.75,-39.06,-23.76,-22.24
688271,联影医疗,110.98,0.48,0.53,46431.0,513553751.0,2.1,0.56,57.33,0.69,111.78,109.46,110.44,110.45,91465053508.0,91465053508.0,4.19,-1.17,-11.44,48.19
688270,ST臻镭,60.48,-5.78,-3.71,60839.0,377563864.0,6.5,2.03,114.41,0.77,64.19,60.02,62.5,64.19,18114645609.0,18114645609.0,7.89,-30.09,-30.67,120.68
688269,凯立新材,27.73,-1.94,-0.55,15275.0,42607850.0,3.85,1.17,18.74,1.24,28.59,27.5,27.88,28.28,3624421920.0,3624421920.0,3.41,-31.58,-30.17,26.75
688268,华特气体,146.34,-6.48,-10.14,99737.0,1557505549.0,13.01,7.81,137.89,1.08,165.37,145.01,156.4,156.48,18684989441.0,18684989441.0,7.61,-22.87,157.23,149.68
688267,中触媒,18.96,6.28,1.12,77686.0,147613506.0,10.54,3.41,34.19,3.0,19.79,17.91,18.6,17.84,4325464134.0,4325464134.0,1.53,-18.84,-12.22,22.1
688266,泽璟制药-U,131.6,-5.47,-7.61,53077.0,708020895.0,7.46,2.01,13.77,0.76,140.88,130.5,139.0,139.21,34835597278.0,34835597278.0,20.34,31.08,41.96,69.96
688265,南模生物,32.09,-3.6,-1.2,9010.0,29625062.0,6.55,1.16,914.91,0.79,34.16,31.98,32.7,33.29,2501849132.0,2501849132.0,1.47,-22.3,-21.52,75.61
688262,国芯科技,23.9,-5.23,-1.32,112200.0,275715120.0,7.1,3.34,-41.25,0.68,25.55,23.76,24.6,25.22,8030397921.0,8030397921.0,4.17,-36.3,-21.25,-29.96
688261,东微半导,66.83,-6.48,-4.63,47810.0,329964941.0,7.93,3.92,368.68,0.58,71.85,66.18,69.6,71.46,8196387203.0,8159715043.0,2.79,-7.01,-18.43,186.44
688260,昀冢科技,73.76,-6.69,-5.29,62619.0,460557725.0,10.13,5.22,-41.83,0.83,77.78,69.77,74.2,79.05,8851200000.0,8851200000.0,54.81,106.49,156.11,-46.4
688259,创耀科技,27.35,-1.44,-0.4,12043.0,33279180.0,3.71,1.08,73.54,0.65,28.04,27.01,27.01,27.75,3054995000.0,3054995000.0,1.94,-27.28,-34.18,39.38
688258,卓易信息,95.16,-3.73,-3.69,21555.0,209095946.0,6.43,1.78,48.46,0.56,100.95,94.59,96.87,98.85,11527895273.0,11527895273.0,12.19,-19.83,24.44,95.74
688257,新锐股份,54.87,-10.05,-6.13,155137.0,888847345.0,10.79,4.37,15.6,0.84,60.88,54.3,59.75,61.0,19493296119.0,19493296119.0,7.45,-2.99,125.71,39.6
688256,寒武纪,1128.0,-9.11,-113.02,144422.0,16618447772.0,10.88,2.3,174.87,1.24,1226.0,1091.0,1202.61,1241.02,708714469032.0,708714469032.0,57.91,18.77,24.13,260.85
